mouse_intravenous_LD50_(?log(mol/kg)),canonical_smiles
3.220654537,CSc1nc2ncncc2[nH]1
3.598918423,Cc1ccccc1NC(=O)OC1CCN(C)C1
3.416785581,CC1NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(C=NC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC1=O
3.794307198,C(c1c[nH]c2ccccc12)=[N+]1CCCC1
4.130788106,Cc1cccc(Cl)c1NC(=O)OC1CCN(C(C)C)CC1
4.170296648,CCCN1CCC(OC(=O)Nc2c(C)cccc2Cl)CC1
4.150241675,CCN1CCC(OC(=O)Nc2c(C)cccc2Cl)CC1
4.305306832,Cc1cccc(Cl)c1NC(=O)OC1CCN(C)CC1
4.184253479,Cc1cccc(C)c1NC(=O)OC1CCN(C(C)C)CC1
4.207734575,CCCN1CCC(OC(=O)Nc2c(C)cccc2C)CC1
3.827821428,Cc1cccc(C)c1NC(=O)OC1CCN(C)CC1
3.643397339,CCN1CCCC(OC(=O)Nc2ccc(C(C)=O)cc2)C1
3.763353109,CCN1CCCC(OC(=O)Nc2ccc(OC)cc2)C1
3.833601257,CCN1CCCC(OC(=O)Nc2ccc(Br)cc2)C1
3.833601257,CCN1CCCC(OC(=O)Nc2cccc(Br)c2)C1
3.703246841,CCN1CCCC(OC(=O)Nc2ccc(Cl)cc2)C1
3.695560012,CCN1CCCC(OC(=O)Nc2cccc(Cl)c2)C1
3.850684311,CCN1CCCC(OC(=O)Nc2ccc(C)cc2)C1
4.020946026,CCN1CCCC(OC(=O)Nc2cccc(C)c2)C1
3.887407118,CCN1CCCC(OC(=O)Nc2ccccc2C)C1
4.067610941,Cc1cccc(Cl)c1NC(=O)OC1CCN(C)C1
4.574021424,CCC(=O)C(C)C(O)C(C)CC(C)C1OC(=O)CC2(O)CC=C(C)C(O2)C(C)=CCCCC(OC2CC(OC(N)=O)C(O)C(C)O2)C=CC(C)CC1C
3.122217699,O=C(CCl)Nc1cc(Cl)cc(Cl)c1
1.934539093,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21
3.879416447,CC(C)(C)NCC(O)COc1cccc2c1SCCC2
3.56202294,CC(C)c1ccccc1NC1=NCCO1
4.191960209,c1ccc2c(c1)CCC2NC1=NCCO1
4.068317821,Cc1cccc(Cl)c1NC1=NCCO1
3.487023303,FC(F)(F)c1ccccc1NC1=NCCO1
3.579364338,CCN1CCCC(OC(=O)Nc2ccc(C#N)cc2)C1
3.314290767,CC(=O)N1CCc2cc([N+](=O)[O-])ccc21
3.408682517,Cc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1
2.822689978,O=c1c(CN2CCOCC2)cc(O)cc(CN2CCOCC2)c1O
3.729409725,O=Cc1ccccc1NC(=O)c1ccccc1
4.525733835,C[n+]1c(-c2ccc(N)cc2)c2cc(N)ccc2c2ccc(N)cc21
3.500449668,CC(=N[N+](C)(C)C)c1ccccc1
2.144293316,CCC=C(CCC)C(=O)O
2.922048778,CN(C)C(=S)N(C(=S)N(C)C)c1ccccc1
3.096086077,CS(=O)(=O)Nc1cccc(C(O)C(=N)N)c1
3.366194753,CN(C)c1ccc(S(=O)(=O)c2ccc(N(C)C)cc2)cc1
2.859245072,NOCc1cscn1
4.226139356,CCN(CC)C(C(=O)NCc1ccccc1)c1ccccc1
4.374135781,CCN(CC)C(C(=O)NCc1ccc(Cl)cc1)c1ccccc1
4.12606775,CCN(CC)C(C(=O)NCc1ccccc1Cl)c1ccccc1
4.507330966,O=C(NCc1ccccc1)C(c1ccccc1)N1CCCCC1
3.314352368,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(NC5CCC(O)OC5C)c4c3C2=O)NC(=O)C(C)=CC(=O)C2CC2C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
2.990770369,COc1cccc2c1CCCC2=O
3.268646301,O=c1c(CN2CCOCC2)cc(CN2CCOCC2)cc(CN2CCOCC2)c1O
3.839182265,CN(C)CCOC(C)(c1ccccc1)c1ccccc1Cl
2.713812435,Nc1ccccc1
3.296108256,COC1CC(C)OC(OC2C(C)CC(C)(O)C(=O)C(C)C(OC(C)=O)C(C)C(C(C)C(C)O)OC(=O)C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C2C)C1O
3.384272749,CCOP(=O)(OCC)C(C)c1ccccc1
3.948681871,CCCCC(c1ccccc1)P(=O)(OCC)OCC
4.555588862,O=Cc1cc2c3c(c1)CCCN3CCC2
1.978137144,CCC(C(N)=O)N1CCCC1=O
3.137684171,CCCN(CCC)CCCO
3.555604656,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OC)cc1
4.477435652,CCP(CC)(CC)=[Au]SC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
2.63362459,CC=C1CC(C)C(CO)(C(=O)O)OC1=O
3.990359577,CN1CCN(C2c3ccccc3CCc3ncccc32)CC1
3.194046496,O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21
2.392814156,O=C(O)P(=O)(O)O
4.13538838,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
2.979201752,ON=Cc1ccc(O)c(Cl)c1
2.354630816,CCCC(O)CCC(=O)C1=C(O)CCC1=O
3.049758831,CC(C)NCC(O)COc1cccc(C(N)=O)c1
3.243594438,CC(C)(C)NCC(O)COc1cccc(C(N)=O)c1
3.200128744,CC(C)(C)NCC(O)COc1ccc(C(N)=O)cc1
3.480254873,CC(C)NCC(O)COc1ccccc1C(N)=O
3.328528013,CC(C)(C)NCC(O)COc1ccccc1C(N)=O
2.590327785,NC(=O)c1ccccc1OCC(O)CN1CCOCC1
3.239741167,CN(C)CCNCC(O)COc1ccccc1C(N)=O
2.051751849,Cc1[nH]c(=S)sc1CC(=O)O
1.605168099,Cc1nc(C)c(CC(=O)O)s1
2.285114476,Cc1nc(-c2ccccc2)c(CC(=O)O)s1
2.338516069,Cc1nc(-c2ccccc2)sc1CC(=O)O
1.944981824,O=C(O)Cc1csc(-c2ccccn2)n1
3.116318044,c1ccc2c(c1)OCC(CN1CCOCC1)O2
3.463120869,COCC=C1CN2C3CC45C(=Nc6c(OC)cc(OC)c(OC)c64)OCC3C1CC25
3.083878014,CC(C)NCC(O)COc1ccc(C(N)=O)cc1
2.348731158,COC1(NC(=O)CCCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21
3.024056572,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2N)C(OC2OC(CO)C(O)C2O)C1O
3.86652178,CCN(CC)CCOC(=O)c1ccc(C)cc1
3.52848984,CCN(CC)CCOC(=O)c1ccc(C(C)C)cc1
4.351484801,CCN(CC)CC(C)(OC(=O)COc1ccccc1)c1ccccc1
3.710599827,CN1CCC(=C2c3ccccc3CC2(C)C)CC1
4.815567787,BC(CC)O[Sn](CCCC)(CCCSB(SC=CO[Sn](C=CCC)(CCCC)OCCS)SCCC[Sn](CCCC)(COCC)OCCS)OCCS
4.068742293,CCN(CC)CCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
3.47457662,CN1c2ccccc2Oc2nnc(N3CCNCC3)cc21
3.094531974,CN(C)C(=O)Nc1nc2ccccc2s1
3.536920234,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
4.869908457,CCCCCCCC(C)c1cc(O)c2c(c1)OC(C)(C)C1=C2CC(C)CC1
2.990532585,Cc1nn(C)c2c1NCc1ccccc1O2
3.70132678,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
2.289843389,Cc1nc(-c2ccccn2)sc1C(=O)O
3.234545905,NC(=O)c1cc[n+](COC[n+]2ccccc2C=NO)cc1
3.681737291,CC(=O)CCC(O)c1ccoc1
3.934132176,S=P(Cl)(Cl)N(CCCl)CCCl
4.332554795,O=C(O)C1O[Sb]2OC(=O)C(O2)C(C(=O)O)O[Sb]2OC(=O)C1O2
3.621982447,CC[N+](CC)(CC)CCSC(=N)N
3.3422835,CC[N+](CC)(CC)CCSC(=N)NC
3.630895595,CC[N+](CC)(CC)CCSC1=NCCN1
4.424651744,CCCCCCCCCCCC[N+](C)(C)CCOC(=S)NCC
3.392209915,CN(C)CCCC(CN(C)C)c1ccccc1
3.699700276,CC(C)CC(CN(C)C)c1ccccc1
3.554199554,CCC(C)C(CN(C)C)c1cccs1
4.172858901,CCCCCCCCCCCCCCCCOC(=O)CCCN
3.211378655,Clc1ccccc1C(N1CCCCC1)N1CCCCC1
3.091577063,Cc1oc2ccc(C(O)CNC(C)C)cc2c(=O)c1C
3.965577958,Cc1ccc(-c2cc3n(Cc4ccccc4)ccn3c2)cc1
3.280757736,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1
2.850729176,Nc1ccc(N)c(=O)cc1
3.287827233,CN1C(C)(C)C=CCC1(C)C
3.325146859,CC1(C)C(=O)N(CCc2ccc(S(=O)(=O)NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)C(=O)c2ccccc21
3.51733341,CC1(C)C(=O)N(CCc2ccc(S(=O)(=O)NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)C(=O)c2cc(Br)ccc21
2.459367354,O=C(O)C1CCCN1C(=O)c1c(I)c(I)c(C(=O)N2CCCC2C(=O)O)c(I)c1I
2.336450728,CCC(CNC(=O)c1c(I)c(I)c(C(=O)NCC(CC)C(=O)O)c(I)c1I)C(=O)O
2.243202827,CNC(=O)c1c(I)c(I)c(C(=O)O)c(I)c1I
2.395941385,CCNC(=O)c1c(I)c(I)c(C(=O)O)c(I)c1I
2.060566862,O=C(O)c1c(I)c(I)c(C(=O)NCCO)c(I)c1I
2.248638232,CC(O)CNC(=O)c1c(I)c(I)c(C(=O)O)c(I)c1I
2.01354583,O=C(O)c1c(I)c(I)c(C(=O)NCC(O)CO)c(I)c1I
2.248638232,CN(CCO)C(=O)c1c(I)c(I)c(C(=O)O)c(I)c1I
2.158104419,O=C(O)CNC(=O)c1c(I)c(I)c(C(=O)O)c(I)c1I
2.11606509,O=C(O)CNC(=O)c1c(I)c(I)c(C(=O)NCC(=O)O)c(I)c1I
2.210518629,CN(CC(=O)O)C(=O)c1c(I)c(I)c(C(=O)N(C)CC(=O)O)c(I)c1I
2.188806849,O=C(O)c1c(I)c(I)c(C(=O)N(CCO)CCO)c(I)c1I
0.938515207,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1
3.972163312,COc1ccc2c(c1)C(N1CCN(CCCO)CC1)Cc1ccccc1S2
3.397342008,CN(C)C=C1C=c2ccccc2=C1O
2.892289592,O=c1ccccc(O)c1O
3.274138302,CNC(=S)NCCSCc1[nH]cnc1C
4.100103337,CC(C(O)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F
3.82423124,CCCCCC(C=O)C(O)(C(F)(F)F)C(F)(F)F
3.44811862,CC(C)=CC(=O)CC(O)(C(F)(F)F)C(F)(F)Cl
3.852117131,CCCCCCCCC(C(=O)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F
3.876708455,O=C(COc1ccccc1)CC(O)(C(F)(F)F)C(F)(F)F
4.048909318,OC1CCCC1C(O)(C(F)(F)F)C(F)(F)Cl
4.401665862,OC1CCCC1C(O)(C(F)(F)F)C(F)(F)F
3.796305418,OC1CCCCCCCCCCC1C(O)(C(F)(F)F)C(F)(F)F
3.737882398,CC1=CC(O)C(C(O)(C(F)(F)F)C(F)(F)F)C(C)(C)C1
4.128034241,CC(C)C1CCC(C)C(C(O)(C(F)(F)F)C(F)(F)F)C1O
4.117029493,OC1c2ccccc2CCC1C(O)(C(F)(F)F)C(F)(F)F
3.425848742,O=C1CCCC1C(O)(C(F)(F)F)C(F)(F)Cl
4.173181411,CC(C)(C)C(O)CC(O)(C(F)(F)F)C(F)(F)F
4.195321438,CCCCCC(CO)C(O)(C(F)(F)F)C(F)(F)F
3.606143267,CC(O)CC(O)(C(F)(F)F)C(F)(F)F
3.703039451,CC(C)=CC(O)CC(O)(C(F)(F)F)C(F)(F)Cl
3.550115789,CC(C)=CC(O)CC(O)(C(F)(F)F)C(F)(F)F
4.079463144,OC(CC(O)(C(F)(F)F)C(F)(F)F)c1ccccc1
3.495422912,Cc1ccc2c(c1)CCCN2C=O
4.126425006,OC(CC(O)(C(F)(F)Cl)C(F)(F)Cl)c1ccccc1
4.253434935,OC(CC(O)(C(F)(F)F)C(F)(F)F)c1cccc(Cl)c1
4.296401902,OC(CC(O)(C(F)(F)F)C(F)(F)F)c1cccc(C(F)(F)F)c1
3.774496111,O=[N+]([O-])c1cccc(C(O)CC(O)(C(F)(F)F)C(F)(F)F)c1
3.845416996,OC(CC(O)(C(F)(F)F)C(F)(F)F)c1cccs1
4.525205531,CC(C(O)c1ccccc1)C(O)(C(F)(F)Cl)C(F)(F)Cl
3.994868196,CCC(C(O)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F
3.727436059,CCCCCCCCC(C(O)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F
4.146978987,CC(C(O)c1ccc(Cl)cc1)C(O)(C(F)(F)F)C(F)(F)F
4.03976845,CCC(C(O)c1ccc(Cl)cc1)C(O)(C(F)(F)F)C(F)(F)F
4.250154248,CC(C(O)c1ccc(F)cc1)C(O)(C(F)(F)F)C(F)(F)F
4.268774223,CCC(C(O)c1ccc(F)cc1)C(O)(C(F)(F)F)C(F)(F)F
3.957801054,CC(C(O)c1ccc(Br)cc1)C(O)(C(F)(F)F)C(F)(F)F
4.01630194,COc1ccc(C(O)C(C)C(O)(C(F)(F)F)C(F)(F)F)cc1
3.749052708,OC(C=Cc1ccccc1)CC(O)(C(F)(F)F)C(F)(F)F
3.879468628,OC(COc1ccccc1)CC(O)(C(F)(F)F)C(F)(F)F
3.617780112,OC(CC(O)(C(F)(F)Cl)C(F)(F)Cl)c1ccco1
4.259442558,OC(CC(O)(C(F)(F)Cl)C(F)(F)Cl)c1cccs1
3.983743245,CC(C(O)c1cccs1)C(O)(C(F)(F)F)C(F)(F)F
3.760031852,CCC(C(O)c1cccs1)C(O)(C(F)(F)F)C(F)(F)F
3.85884435,CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1
3.967205152,CNCCC=C1c2ccccc2CSc2sccc21
3.249756073,O=C(O)CSC(SCC(=O)O)c1ccc2c(c1)OCO2
3.320170961,O=C1C(C2CCCCC2)C(=O)N(c2ccccc2)N1c1ccccc1
3.284262749,O=C1OCCC1=P(c1ccccc1)(c1ccccc1)c1ccccc1
2.906191833,CCNC(C)(C)CC
2.95955587,C[n+]1ccc(C(C#N)=NO)cc1
3.778758837,NCC(O)CN
4.426650853,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1
3.68909921,CN1CCN(C2CCCCc3ccccc32)CC1
3.489211526,CN(C)CCN(c1ccccc1)C1CCCCc2ccccc21
4.004328745,CCN(CC)CCOC(=O)C(CCCc1ccccc1)c1ccccc1
4.934364336,CC=C1CC2C(OC)Nc3cc(O)c(OC)cc3C(=O)N2C1
4.170056257,CCCC(C(=O)OCC)P(=O)(OCC)OCC
4.149703445,CC(Cc1ccccc1)N(C)CCCl
2.127540495,CCC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
3.808216344,CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1
4.416869562,COc1ccc(C(O)C(C)N2CCC(Cc3ccccc3)CC2)cc1
4.635392002,COc1ccc(C(O)C(C)N2CCC(CC3CCCCC3)CC2)cc1
4.6531649,COc1ccc(C(O)C(C)N2CC=C(Cc3ccccc3)CC2)cc1
3.828656445,COc1cc(CNCc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC
2.75820544,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O
2.924075304,Nc1cc(=O)nc2nc[nH]n12
3.323294737,O=C(O)c1cccc(-c2nc(-c3ccc(Cl)cc3)cs2)c1
3.244389289,COC(=O)c1cc(-c2nc(C)cs2)ccc1OC
3.191808587,Cc1csc(-c2cc(C(=O)O)ccc2C)n1
3.220615341,COc1ccc(-c2nc(C)cs2)cc1C(=O)O
3.195464218,COc1ccc(-c2nccs2)cc1C(=O)O
3.317174349,COc1ccc(-c2nc(-c3ccccc3)cs2)cc1C(=O)O
3.164878054,Cc1csc(-c2cccc(C(=O)O)c2)n1
3.228246326,Cc1csc(-c2ccc(Cl)c(C(=O)O)c2)n1
3.424272663,O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4nc2C=C4)C=C3)cc1
3.986476033,CCCCCCCCON=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4
3.91297843,Cc1cc(OCCN(C)C)c(C(C)C)cc1O
5.892610995,Cc1ccccc1OP(=O)(NCC[N+](C)(C)CCCCCC[N+](C)(C)CCNP(=O)(Oc1ccccc1C)Oc1ccccc1C)Oc1ccccc1C
5.324409271,Cc1cccc(OP(=O)(NCC[N+](C)(C)CCCCCC[N+](C)(C)CCNP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)Oc2cccc(C)c2)c1
5.202414915,Cc1ccc(OP(=O)(NCC[N+](C)(C)CCCCCC[N+](C)(C)CCNP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1
5.190350377,CCN(CC[N+](C)(C)CCCCCC[N+](C)(C)CCN(CC)P(=O)(Oc1ccccc1C)Oc1ccccc1C)P(=O)(Oc1ccccc1C)Oc1ccccc1C
1.958489225,CCNC(=O)c1c(I)c(C(=O)NCC(=O)O)c(I)c(N(CC)C(=O)CC)c1I
3.170907981,CCNC(=O)c1c(I)c(C(=O)N(C)CC(=O)O)c(I)c(N(CC)C(=O)CC)c1I
1.981784641,CCNC(=O)c1c(I)c(C(=O)N2CCCC2C(=O)O)c(I)c(N(CC)C(=O)CC)c1I
2.044029628,CCNC(=O)c1c(I)c(C(=O)NCC(CC)C(=O)O)c(I)c(N(CC)C(=O)CC)c1I
2.153384711,CCC(=O)N(CC)c1c(I)c(C(=O)NCC(CC)C(=O)O)c(I)c(C(=O)N(CC)CC)c1I
3.053635367,CC(C)Cc1cnc(NS(=O)(=O)c2ccc(CC(=O)NC(C)c3ccccc3)cc2)nc1
3.000489512,CCCOC(=O)c1ccc(O)cc1
4.407273944,COC(=O)C12Oc3ccc(-c4ccc5c(c4O)C(=O)C4C(=O)CC(C)C(O)C4(C(=O)OC)O5)c(O)c3C(=O)C1C(=O)CC(C)C2O
4.909133237,CCCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
4.220495118,CC(=O)OC1C2C3=C(C(=O)c4c(O)cccc4C3=O)[C-]([N+]#N)C2C(OC(C)=O)C(C)(O)C1OC(C)=O
4.220495118,CC(=O)OC1C(O)C2C3=C(C(=O)c4c(O)cccc4C3=O)[C-]([N+]#N)C2C(OC(C)=O)C1(C)OC(C)=O
4.140267051,CC(=O)OC1(C)C(O)C(O)C2C3=C(C(=O)c4c(O)cccc4C3=O)[C-]([N+]#N)C2C1O
4.182231042,CC(=O)OC1C(O)C2C3=C(C(=O)c4c(O)cccc4C3=O)[C-]([N+]#N)C2C(OC(C)=O)C1(C)O
3.837412614,CCCC1CCCCN1C
2.50018294,CCCC1C(=O)N2C(N(C)C)=Nc3cc(O)c(C)cc3N2C1=O
3.578753784,c1cc[n+]2c(c1)CC[n+]1ccccc1CC2
3.102398798,CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
2.07565176,O=C(O)CCCNC(=O)c1ccccc1
4.174157604,O=C(NCc1ccc(Cl)cc1)C(c1ccccc1)N1CCCCC1
3.957826,CCN(CC)C(C(=O)NCc1ccccc1C)c1ccccc1
4.054938462,CCC(NC1=NCCO1)c1ccccc1
4.699594113,CCC(NC1=NCCO1)c1cccs1
3.841814881,c1csc(C(NC2=NCCO2)C2CC2)c1
4.531127507,CC(NC1=NCCO1)c1ccccc1
4.178921634,CC(NC1=NCCO1)c1cccs1
3.587606747,CC(NC(=O)NCCCl)c1ccco1
4.079751888,c1ccc(C(NC2=NCCO2)C2CC2)cc1
4.185653746,CCCC(CN(C)C)c1cc(Cl)ccc1OCC
4.357134093,CCOc1ccc(Cl)cc1C(CN(C)C)C1CCCC1
4.076221601,CCOc1ccc(Cl)cc1C(CN(C)C)C1CCCCC1
4.097196206,COC(=O)C1C(O)CC2(O)CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CC=CC=CC=CC=CC=CC(OC3OC(C)C(O)C(N)C3O)CC1O2
3.814873592,CCC(C)C(CN(C)C)c1ccc(Cl)cc1Cl
3.761138178,CCC(C)C(CN(C)C)c1ccc(OC)c(OC)c1
2.69166816,CN1CCN(c2ccc([N+](=O)[O-])cc2C=NN2CCOC2=O)CC1
2.901706866,CCOC(=O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
3.297044301,CNCC(O)c1c[nH]c2ccccc12
3.300262064,CCN(CC)CCOB(OCCN(CC)CC)OCCN(CC)CC
3.74756855,O=C(C=C(C(F)(F)F)C(F)(F)F)c1cccc([N+](=O)[O-])c1
4.098450471,O=C(C=C(C(F)(F)Cl)C(F)(F)Cl)c1ccccc1
3.990606598,O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccccc1[N+](=O)[O-]
3.872507286,O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccc([N+](=O)[O-])cc1
3.666016006,O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)c([N+](=O)[O-])c1
4.173955561,COc1cc(C(=O)C=C(C(F)(F)F)C(F)(F)F)cc(OC)c1OC
3.857621068,O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)cc1
3.708399652,O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccc(F)cc1
3.499923406,COc1ccc(C(=O)C=C(C(F)(F)F)C(F)(F)F)cc1F
3.718925574,N#Cc1ccc(C(=O)C=C(C(F)(F)F)C(F)(F)F)cc1
3.788690968,O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccc(-c2ccccc2)cc1
4.247449507,O=C(C=C(C(F)(F)F)C(F)(F)F)c1cccc2ccccc12
3.411816609,O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccco1
4.739084718,O=C(C=C(C(F)(F)Cl)C(F)(F)Cl)c1cccs1
3.593572548,O=C(C=Cc1ccccc1)C=C(C(F)(F)F)C(F)(F)F
4.18591343,O=C1C2CCC(C2)C1C(O)(C(F)(F)F)C(F)(F)F
3.906740656,O=C1C(=C(C(F)(F)F)C(F)(F)F)C2CCC1C2
3.615018071,O=C1C2CCC(C2)C1C(O)(C(F)(F)Cl)C(F)(F)Cl
2.910613201,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC
2.906655226,NOCc1csc(N)n1
2.057304099,O=C(O)CSCc1ccsc1
2.578291721,CN(C)c1ccccc1
3.588937675,O=C1C(=C(C(F)(F)Cl)C(F)(F)Cl)C2CCC1C2
3.310593791,COc1cccn2c(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)O)c12
3.377540581,COc1ccn2c(CC(=O)O)c(C)c(C(=O)c3ccc(Cl)cc3)c2c1
3.168427957,O=S(OCc1ccccc1)OCc1ccccc1
7.745644736,NC(=O)OCC1N=C(N)N2CCC(O)(O)C23NC(N)=NC13
4.653763649,O=C1CSC(=S)N1N=Cc1ccccc1O
3.363597208,COc1cc(OC)c(C(=O)CCCN2CCOCC2)c(OC)c1
3.7910655,COc1cc(OC)c(C(=O)CCCN2CCCCC2)c(OC)c1
3.885629744,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1
3.885279531,N#CCCCN1CCCC1
4.664093905,O=C(C=C(C(F)(F)Cl)C(F)(F)Cl)c1cccc([N+](=O)[O-])c1
3.597144658,CCOc1ccccc1OCC1CNCCO1
3.769743756,OC(CNCCNCC(O)COc1ccccc1)COc1ccccc1
2.730157562,Nc1nnc(-c2cccnc2)[nH]1
3.103229602,CS(=O)(=O)Nc1nc2ccccc2s1
3.658019819,CCN(CC)CCCC(=O)c1c(OC)cc(OC)cc1OC
3.82796868,CCCCCCCCC(=O)N(C)CCO
2.859069814,CC(C)CC(N)C(=O)NCC(O)CC(N)CC(=O)NN(C)CC(=O)O
3.043503745,NC(=O)C=CC1=NCCC1
3.22059037,O=C(O)c1ccc(I)c(I)c1
4.128624532,CC[N+](CC)(CCOCCC1CCC2CC1C2(C)C)Cc1cc(OC)c(OC)cc1Br
4.139007525,CC1(C)C2CCC(CCOCC[N+](C)(C)Cc3ccccc3)C1C2
4.475416928,CC[N+](CC)(CCOCCC1CCC2CC1C2(C)C)Cc1ccccc1
4.571211379,CC1(C)C2CCC(CCOCC[N+]3(Cc4ccccc4)CCOCC3)C1C2
3.694348729,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCCCC2)cc1OC
4.198982767,CCOc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCCCC2)cc1OCC
3.918675006,CCOc1cc(Br)c(C[N+](C)(C)CCOCCC2CCC3CC2C3(C)C)cc1OCC
4.337993065,COc1cc2c3c(c1OC)C(=O)CCC3N(C)CC2
2.772940322,NCC(O)C(Cl)(Cl)Cl
2.861601716,CCC(N)C(O)C(Cl)(Cl)Cl
3.750352545,OC(CCN1CCCC1)(c1ccccc1)c1ccccc1
3.048599316,c1ccc(CNC2CC3CCC2C3)cc1
2.718520372,Cn1c(=O)c2[nH]c(CN)nc2n(C)c1=O
3.768056398,COC(=O)c1c2oc3c(C(=O)OC)cccc3nc-2cc(N)c1=O
4.071199359,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CC2CCN1CC2
3.256685539,COc1ccc2[nH]c3c(c2c1)CCNC3
4.077133012,C=CC1=NC(C)(C)CCS1
2.645256605,CCOC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O
4.033233962,CC(=O)NCCSC(=O)N1c2ccccc2Sc2cccnc21
4.651875727,O=C(SCCN1CCN(c2ccccc2)CC1)N1c2ccccc2Sc2cccnc21
3.871502048,O=C(SCCN1CCN(CCO)CC1)N1c2ccccc2Sc2ncccc21
4.637157377,CSc1cccc2c1Sc1ncccc1N2C(=O)SCCN(C(C)C)C(C)C
4.403283566,CC(C)N(CCSC(=O)N1c2cccnc2Sc2c1cccc2C(F)(F)F)C(C)C
3.402060098,Cc1ccc(SCC(=O)NCCN(C)C)cc1
3.634788753,Nc1c[n+](C(Cc2ccccc2)Cc2ccccc2)no1
3.574402454,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C
4.626898534,CC1(C)C2CCCC1C2CCOCC[N+]1(Cc2ccccc2)CCCCC1
5.655543929,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(C)=O)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2
