PUBCHEM_CID,low_moderate_permeability,Phenotype,canonical_smiles
134789467,0,High,COC(=O)CNC(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12
3434681,0,High,COc1ccccc1NS(=O)(=O)c1cccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)c1
70789358,0,High,COc1ccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1
71771071,0,High,CCN(CC)[S+](=O)([O-])c1cc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)ccc1OC
135539077,0,High,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1
44144332,0,High,COc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
46907703,0,High,CN(C)c1cccc(-c2cnc(N3CCC(c4ncc[nH]4)CC3)s2)c1
71959602,0,High,CCCN1C(CC(C)C)=NS(=O)(=O)c2cc(NC(=O)c3cccs3)ccc21
5702992,0,High,O=C1Nc2ccccc2/C1=C/c1ccnc2ccccc12
71660729,0,High,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cccc(Cl)c3o1)N2
70701357,0,High,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(Cl)c2F)cc1
830235,1,Low,Oc1ccc(CNc2ccccc2Br)c2cccnc12
60167795,0,High,COc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1
3821,0,High,CNC1(c2ccccc2Cl)CCCCC1=O
3136131,0,High,CCC(=O)NC(c1ccc(OC)cc1)c1cc(Cl)c2cccnc2c1O
5083,1,Moderate,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21
44144344,0,High,CC(=O)c1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
71307863,0,High,O=C(c1ccc2c(c1)ncn2-c1cccc(C(F)(F)F)c1)N1CCCCC1
60167906,0,High,CC(C)c1ccccc1-c1ncc(F)c(NCc2ccc(-n3ccnn3)cc2)n1
70789544,0,High,CCc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
71771060,0,High,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccccc3C)c2)c1C
1450433,1,Moderate,Cc1cccc(C(=O)N2CCc3cc(-c4nc(NC(=O)Cc5ccc6c(c5)OCO6)sc4C)ccc32)c1
87051912,0,High,C[C@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@@H]1c1nc(-c2cccnc2)no1
53160384,0,High,CCCCc1ccc(NC(=O)c2ccc3c(c2)N(S(C)(=O)=O)CC3)cc1
16028421,1,Low,CCCCOc1ccc(CNC(=O)c2cc3n(n2)CCCN(Cc2ccc(C)cc2)C3=O)cc1
1265525,0,High,COc1cc(C(=O)N2CCN(c3cc(Cl)ccc3Cl)CC2)cc(OC)c1OC
46947852,0,High,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccc(-n3cncn3)cc2)cc1OCC
71296003,0,High,COc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1
25506858,0,High,COc1ccc(NS(=O)(=O)c2ccc(C)c(C(=O)Nc3ccc4oc(C)nc4c3)c2)cc1
46907732,0,High,c1c[nH]c(C2CCN(c3ncc(-c4ccc5c(c4)OCCCO5)s3)CC2)n1
46907738,0,High,NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCCO4)n2)CC1
60167891,0,High,Cc1ccc(-c2ccc(CNc3nc(-c4ccccc4C(C)C)ncc3C)cc2)cn1
5297518,0,High,CCOC(=O)c1ccc(NC(=O)CSc2nc3c(cc2C#N)N2CCC3CC2)cc1
9820526,0,High,COc1cccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c12
7338272,0,High,CCc1cccc(C)c1Nc1c(-c2ccc(N(C)C)cc2)nc2ncccn12
9929059,0,High,CCCCN1CCC[C@H]1CNC(=O)c1cc(C#N)c2ccccc2c1OC
44144370,1,Moderate,NC(=O)C1CCN(c2nc(-c3cc4ccccc4o3)cs2)CC1
16016694,0,High,COc1ccc(OC)c(-c2nc3c(C#N)c[nH]n3c2NC2CCCCC2)c1
9207124,0,High,Fc1ccc(-c2csc3ncnc(Sc4nnnn4C4CC4)c23)cc1
71771085,0,High,COc1ccc(NC(=O)c2c(C)cccc2C)cc1[S+](=O)([O-])N1CCCCC1
16022696,0,High,COc1ccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)cc1OC
135410425,0,High,CCOc1ccc(C2C(C(=O)Nc3ccccc3OC)=C(C)Nc3c(C(=O)Nc4cccc(C)c4)cnn32)cc1
4853613,0,High,Cc1ccc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1S(=O)(=O)N1CCOCC1
5074544,1,Moderate,CCOc1ccc(NC(=O)CSC2=Nc3ccccc3C3=NC(CC(=O)NCc4cccs4)C(=O)N23)cc1
49852898,0,High,COC(=O)c1ccc(O)c2ncc(N3CCN(C)CC3)cc12
16014995,1,Moderate,COc1ccc(OCc2ccc(-c3nc(C#N)c(NC(C)c4ccccc4)o3)o2)cc1
132942364,0,High,C/C=C1/CN2CC[C@@]34c5ccccc5N(C)[C@@H]3[C@@H]2C[C@@H]1[C@H]4C(=O)OC
46907722,1,Low,CN(C)c1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
46907726,1,Low,O=C(NCCCCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1
70789420,1,Low,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)N(C)Cc4nccs4)cc3)c3ccccc3n2)cc1C
70789456,0,High,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc3ccccc3s2)cc1
134788517,0,High,CC(=O)Nc1ccc(CN2CCc3nc(C(C)C)nc(-c4ccc(Cl)cc4)c3CC2)cc1
698145,1,Low,Oc1ccc(CNc2cccc(F)c2)c2cccnc12
134799894,0,High,CC(C)(C)C(=O)N1CCN(c2nccc(Nc3ccccc3Cl)n2)CC1
4077172,0,High,CCCCN(CC)CCCNC(=O)c1ccc2c(c1)N(Cc1ccc(C)cc1)C(=O)c1ccccc1S2
105115,0,High,CC(C=CC(=O)NO)=C[C@@H](C)C(=O)c1ccc(N(C)C)cc1
6603247,1,Low,Cl.N=c1c2c(n(Cc3ccccc3)c3c1CCC3)CCC2
4918753,0,High,COc1ccc(CCN2C(=O)N(c3ccc(F)cc3)C(=O)C2CC(=O)Nc2ccc(F)c(F)c2)cc1
1750826,0,High,COC(=O)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H](C(=O)OC)N2C(=O)CCl)cc1
46907717,0,High,NC(=O)C1CCN(c2nc(-c3ccccc3Cl)cs2)CC1
4640646,1,Moderate,CCC(Sc1nc2ccccc2c2nc(CCc3c(C)n[nH]c3C)nn12)C(=O)Nc1ccc(F)cc1
3129754,0,High,O=C1C2=C(Nc3ccccc3SC2c2ccco2)c2ccccc21
70789453,1,Moderate,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)cc2Cl)cc1
70789531,0,High,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(-c3ccccc3)nn2)cc1
70701438,0,High,COc1cccc(NS(=O)(=O)c2ccc(NCc3cccc(OC)c3O)cc2)c1
44144350,0,High,NC(=O)C1CCN(c2nc(-c3cccs3)cs2)CC1
6540478,0,High,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC
49836027,0,High,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
46907706,0,High,NC(=O)C1CCN(c2nc(-c3ccccc3[N+](=O)[O-])cs2)CC1
820770,0,High,Cc1c(O)ccc2c1OC(C)(C)CC2
60167903,0,High,Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CCN(c2cccnc2)CC1
70789374,0,High,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)co2)cc1
1079730,1,Low,COc1ccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c(O)c1
133633,0,High,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1
8099624,0,High,COC(=O)c1ccc(NS(=O)(=O)c2c(C)nc3sccn3c2=O)cc1
4084597,0,High,NC(=O)C1CCN(c2nc(-c3ccccc3)cs2)CC1
16011163,1,Moderate,COC(=O)c1cc2occc2n1Cc1nc(-c2ccc(C)cc2)oc1C
1345,0,High,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1
1017166,1,Low,CCOc1cc(CNc2ccc(O)cc2)ccc1OCc1ccc(Cl)cc1
15988159,1,Low,CC(C)c1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc4c(c3)OCCO4)[nH]c2=O)cc1
3241048,0,High,CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1
16007418,0,High,CCCCN(CC)CCNC(=O)c1cc2c(-c3ccc(Cl)cc3)nn(C)c2s1
46907684,0,High,N#Cc1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1
4576975,0,High,Cc1cccc(C)c1Nc1c(-c2cccs2)nc2ncccn12
134790868,0,High,COC(=O)CNC(=O)c1nc(-c2ccc(Cl)cc2Cl)c2cnccn12
655278,1,Moderate,Oc1ccc(CNc2ccccc2F)c2cccnc12
70789529,1,Low,Cc1ccc(S(=O)(=O)Nc2ccc(C)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
17531380,0,High,Cc1nsc(N)c1C(=O)N(C)CCOc1ccccc1Cl
7151282,0,High,Cc1csc2nc(-c3cccc(NC(=O)c4cccc(F)c4)c3)cn12
49853377,0,High,CC(C)(C)OC(=O)N1CCN(c2ccc(NCc3ccc(-c4ccc(C#N)cc4)o3)cc2)CC1
16028009,0,High,Cc1ccc(N(C)S(=O)(=O)c2ccc(-c3cnc(C4CC4)o3)cc2)cc1
3719993,0,High,COc1ccc(C2c3c(ncn(CCN4CCOCC4)c3=N)Oc3ccc4ccccc4c32)cc1OC
46907662,0,High,NC(=O)C1CCN(c2ncc(-c3ccc(Br)cc3)s2)CC1
44634766,0,High,CSc1cc2c(s1)c1cnn(Cc3cccc(N)c3)c(=O)c1n2C
71307823,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(C#N)cc1
71296027,0,High,CN1CC=C(c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)CC1
15989558,0,High,Cc1ccc(C)c(CN2CCC(CNC(=O)Nc3ccc(Br)cc3F)CC2)c1
2381956,0,High,CCOC(=O)c1cc(-c2ccco2)nc2c1c(C)nn2CCC#N
44460164,0,High,Oc1ccc(CNc2cccnc2)c2cccnc12
2910633,0,High,Cc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1.Cl
4002431,1,Moderate,Oc1c(C(Nc2nccs2)c2ccc(C(F)(F)F)cc2)ccc2cccnc12
15990865,0,High,CSc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2cccc(Cl)c2)cc1
15990828,1,Low,CCOc1ccc(CN2C(=O)c3ccccc3Sc3ccc(C(=O)NC4CCC(C)CC4)cc32)cc1
51138561,1,Moderate,CNc1nc2c(s1)C(c1ccccc1F)CC(=O)N2
135457110,0,High,CCCCCCCc1c(C)nc(N2CCOCC2)[nH]c1=O
49853302,0,High,Cc1ccnc(NC(=S)N2CC[C@@H](Nc3cccc(C(F)(F)F)c3)C2)c1
70789514,0,High,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ncc(-c3ccccc3)o2)cc1
70789551,0,High,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2cnc(-c3ccccc3)cn2)cc1
1366986,0,High,Cc1ccc(-c2nc3ccccc3o2)cc1NC(=O)COc1ccccc1
70701359,0,High,COc1cccc(CNc2ccc([S+](=O)([O-])Nc3cc4ccccc4s3)cc2)c1O
75367148,0,High,Fc1ccc(CN2CCOC[C@H]2c2ncc(-c3ccc(Cl)s3)[nH]2)cc1
16022690,0,High,COc1ccccc1CNC(=O)CCCn1nc(C)c2c(C)n(-c3ccc(C)cc3)nc2c1=O
2900985,0,High,Brc1ccc(-c2csc(N3CCCCC3)n2)cc1
70789394,1,Moderate,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)N(C)C)cc3)c3ccccc3n2)cc1C
60167812,0,High,Fc1cnc(-c2ccccc2C(F)F)nc1NCC1CCN(c2cnccn2)CC1
71660775,0,High,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3c(Cl)cccc3o1)N2
87052505,1,Low,Cc1noc(C)c1Cc1ccc(C(=O)N2CCc3c(nc4cc(-c5ccccc5)[nH]n4c3=O)C2)o1
16314374,1,Low,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1cccc(-n2cccc2)c1
135410436,0,High,COc1ccccc1NC(=O)C1=C(C)Nc2c(C(=O)Nc3ccc(F)cc3)cnn2C1c1ccc(Cl)cc1
7661054,1,Low,CCOc1ccc(-c2nnc(SCC(=O)NCc3ccccc3Cl)o2)cc1
133053835,0,High,CCCCOC(=O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)sc12
15990569,0,High,CC1=Nc2cc(C(=O)NC3CCCC3)ccc2Sc2ccc(C)cc21
46907740,0,High,Brc1ccc(-c2csc(N3CCNCC3)n2)cc1
46943397,0,High,COc1cc(O)c([C@H](CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1
70789422,0,High,CCCc1ccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1
3136596,0,High,COc1ccc(S(=O)(=O)N(CC(=O)Nc2ccc(C)cc2)c2ccc(C)cc2)cc1OC
25263033,0,High,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)c(F)c3)nc21
2331284,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccccc1
53149911,0,High,COCCNC(=O)c1ccc(-c2ccc(N3CCCCC3)nc2)cc1
17757089,0,High,Cc1noc(C)c1-c1ccc2ncnc(NCc3ccc4[nH]ccc4c3)c2c1
57519516,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(F)cc1
71307847,0,High,COc1ccccc1-n1cnc2cc(C(=O)N3CCCCC3)ccc21
71660753,0,High,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3c(Br)cccc3o1)N2
4552554,0,High,COc1cc(C(=S)N2CCN(CCO)CC2)ccc1OCc1ccc(C)cc1
71771106,0,High,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])N3CC[C@@H](F)C3)c2)c1C
44460161,0,High,Oc1ccc(CNc2ccc(F)cc2F)c2cccnc12
16030748,0,High,Cc1cccc(-c2cc(NC(=O)c3ccccc3C)n(-c3ccccc3)n2)c1
16033843,0,High,COc1cccc(Cn2c(=O)n(-c3cccc(Cl)c3C)c(=O)c3c4c(sc32)CN(C(C)=O)CC4)c1
16318005,1,Moderate,CCOc1ccc(NC(=O)c2cccc(-n3cccc3)c2)cc1S(=O)(=O)N1CCOCC1
17757314,0,High,COc1ccc(-c2nc3ccccc3c(=O)n2Cc2ccccc2)cc1COc1ccc(NC(C)=O)cc1
5322523,0,High,COc1cc2c(C(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)cn(CC(C)C)c(=O)c2cc1OC
16615769,0,High,Cc1ccc(NS(=O)(=O)c2ccc3c(c2)NC(=O)CO3)cc1C
2865236,1,Low,O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccccc3F)C12
56593296,0,High,COc1cccc(OC)c1C(=O)Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1
73265243,1,Moderate,O=C(Nc1ccc(-c2ccccc2)cc1)[C@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)N[S+](=O)([O-])c1cccc2cnccc12
802475,0,High,NC(=O)C1CCN(c2nc(-c3ccc(Cl)cc3)cs2)CC1
44144346,0,High,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCCO4)cs2)CC1
46907658,0,High,CC(C)Oc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
24905142,0,High,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1
44825280,0,High,CC(=O)c1cccc(-c2csc3ncnc(Sc4nnnn4C)c23)c1
44607360,0,High,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1
664752,0,High,CCCOC(=O)c1ccc(Oc2c(-c3ccc(O)cc3O)n[nH]c2C)cc1
44144338,0,High,NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1
76168,0,High,CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21
16022700,0,High,CCOc1ccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)cc1
134805226,0,High,Oc1ccc(CN2CC(CNc3ccccc3)C3(C2)CN(c2ccccc2)C3)cc1
1264460,0,High,CCn1c(SCc2ccc(C#N)cc2)nnc1-c1cccc(Cl)c1
58033027,0,High,COC(=O)c1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1
70789393,1,Moderate,Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
60167813,0,High,CC(C)c1ccccc1-c1ncc(F)c(NCC2CCN(c3cccnc3)CC2)n1
71771104,0,High,Cc1cc(C)c(C(=O)Nc2cccc([S+](=O)([O-])N3CCCCC3)c2)[nH]1
71771088,0,High,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1S(=O)(=O)N1CCCCCC1
134808479,1,Moderate,COc1ccccc1-c1[nH]nc2ncc(-c3ccc(C)cc3)nc12
135410423,0,High,COc1ccccc1NC(=O)C1=C(C)Nc2c(C(=O)Nc3cccc(C)c3)cnn2C1c1ccccc1Cl
46364983,0,High,COC(=O)c1ccc(NC(=O)c2nc3ccccc3n(C)c2=O)cc1
3106303,1,Low,O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccc(Cl)cc3)C12
5095,0,High,CCCN(CCC)CCc1cccc2c1CC(=O)N2
16019899,0,High,COc1ccc(NC(=O)CCCc2nnc3n(CCC(C)C)c(=O)c4sccc4n23)cc1Cl
46907690,1,Moderate,O=C(NCCCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1
75465982,0,High,Fc1ccc(Cc2nc3nccc(-c4cccs4)n3n2)cc1
53344908,0,High,O=C(NCC1(c2nc(-c3ccccc3)cs2)CCOCC1)c1cccc(-c2noc(C(F)(F)F)n2)c1
16296311,1,Low,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1NC(=O)Cc1n[nH]c(=O)c2ccccc12
53257186,0,High,COc1ccnc(NC(=S)N2CCN(c3ccccc3C(F)(F)F)CC2)c1
71307821,0,High,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCCC4)ccc32)c1
4130805,0,High,O=C(Nc1nnc(-c2cccs2)o1)c1ccc(Cl)cc1
767103,0,High,Clc1ccc(-c2nnc(C3CCCCC3)o2)cc1
70789421,0,High,Cc1ccc(NC(=O)c2ccncc2NS(=O)(=O)c2ccc(C)cc2)cc1
3627,0,High,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
90479372,0,High,CN(Cc1ccc(/C=C/C(=O)NO)cc1)CC12CC3CC(CC(C3)C1)C2
60167852,0,High,Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CCN(c2cccnc2)C1
4062086,1,Low,CCc1ccc(NC(=O)CSC2=Nc3ccccc3C3=NC(CC(=O)NCc4ccc5c(c4)OCO5)C(=O)N23)cc1
44144334,0,High,NC(=O)C1CCN(c2nc(-c3ccccc3Br)cs2)CC1
135422526,0,High,Cc1ccc(-n2c(C)cc(C3=NNC(=NC4CC4)SC3)c2C)cc1C
72199292,1,Moderate,CC(C)(C#N)c1ccc(N2C(=O)OCc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)cc1
6460634,1,Moderate,CCOc1ccc(S(=O)(=O)NCc2cccnc2)cc1NC(=O)c1ccccc1F
135398737,0,High,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
16031336,0,High,O=C(c1cnc(N2CCCCC2)c2ccccc12)N1CCN(c2ccc(Cl)cc2)CC1
68363,0,High,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC
8852509,0,High,CCOc1ccc(CCNC(=O)c2ccc(C(=O)c3ccccc3)cc2)cc1OCC
70789746,0,High,CCOc1cc2c(cc1OCC)CN(C(=O)c1cc3sccc3n1Cc1ccccc1)CC2
70701391,0,High,COc1ccccc1CNc1ccc(S(=O)(=O)Nc2nccs2)cc1
60167846,0,High,Fc1cnc(-c2ccccc2C(F)F)nc1NCC1CCN(c2cnccn2)C1
60167822,0,High,CC(C)c1ccccc1-c1ncc(F)c(NCc2ccc(-c3ccn[nH]3)cc2)n1
3074829,0,High,Cc1cc2ccccc2n1CC(=O)NC1CCCCC1
4774796,0,High,CCc1ccc(NC(=O)c2cc3ncccn3n2)cc1
60167844,0,High,CC(C)c1ccccc1-c1ncc(F)c(NCc2ccc(-c3cccnc3)s2)n1
16360527,0,High,COC(=O)c1ccccc1NC(=O)c1ccccc1OC(F)F
5379210,0,High,COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4
26742366,0,High,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)Cc2cccs2)nc(-c2ccncc2)n1
134808914,0,High,Cc1nn2c(c1-c1ccccc1-c1ccccc1)N(CC1CC1)CCC2
16022692,0,High,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCc4ccc(F)cc4)nc(C)c3c2C)cc1
16010694,0,High,Cc1cccc(N2CCN(C(=O)Cn3ncc4c3-c3ccccc3OC4)CC2)c1C
135410430,0,High,CCc1ccc(C2C(C(=O)Nc3ccccc3OC)=C(C)Nc3c(C(=O)Nc4ccc(C)cc4)cnn32)cc1
3234199,0,High,Cc1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1
2942513,0,High,CC1CCc2ccc(F)cc2N1S(=O)(=O)c1cccs1
1305978,0,High,COC(=O)c1ccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2CCC(C)C)cc1
2979657,0,High,Cc1nc(NCc2ccco2)nc2c1C(=O)CC(C)C2
16028187,0,High,CCN1CCN(c2ncc3c(n2)CCN(Cc2cc(Br)cs2)C3)CC1
664331,0,High,O=C1CCCC2=C1C1(CCCC1)N=C(Nc1nc3ccccc3o1)N2
44623889,0,High,Cc1ccc2oc(NC3=NC4(CCCC4)C4=C(CCCC4=O)N3)nc2c1
3230466,0,High,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccc(F)cc3F)CCCCC2)CC1
46926081,0,High,CC1=C(C(=O)NC2CCCC2)C(c2nn(C)cc2Cl)N=C(Nc2nc3ccccc3o2)N1
71307855,0,High,CCOC(=O)c1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1
71307830,0,High,CC(C)(C)c1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1
70789372,1,Moderate,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(-c3ccccc3)nc2)cc1
4189771,0,High,Cc1n[nH]c(C)c1CCc1nc2c3ccccc3nc(SCC(=O)Nc3ccc(F)cc3)n2n1
91925560,0,High,COc1ccc(C(=O)N[C@@H]2CCC[C@@H]2C(=O)N2CCC(Cc3ccccc3)CC2)cc1
16008413,0,High,CCn1c(=O)cc(OCC(=O)N2CCN(c3cccc(Cl)c3)CC2)c2ccccc21
44143948,0,High,NC(=O)C1CCN(c2nc(-c3ccc4ccccc4c3)cs2)CC1
16022694,0,High,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCc4ccccc4F)nc(C)c3c2C)cc1
60167872,0,High,Cc1ccc(N2CCC(CNc3nc(-c4ccccc4C(C)C)ncc3C)CC2)cn1
5121651,1,Moderate,Cc1ccc(-c2csc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1
60167834,0,High,Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CN(c2cccnc2)C1
70789371,0,High,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccccc2)cc1
18109531,0,High,O=C(Nc1ncccc1O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
60795,0,High,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
2973056,0,High,COc1cc(C2CC(=O)Nc3cc4c(cc32)OCCO4)cc(Br)c1OC
49852942,0,High,Fc1cccc(CNc2nc(-c3ccccc3C(F)(F)F)nc3ccccc23)c1
46907755,0,High,CC(=O)C1CCN(c2ncc(-c3cccc(N(C)C)c3)s2)CC1
3235425,0,High,FC(F)(F)c1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1
132496,1,Moderate,CCCCCCN(CCCCCC)C(=O)Cc1c(-c2ccc(F)cc2)[nH]c2ccccc12
71307870,1,Moderate,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc([N+](=O)[O-])cc1
71307828,0,High,Cc1cccc(-n2cnc3cc(C(=O)N4CCC(Br)CC4)ccc32)c1
71307859,0,High,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)C4)ccc32)c1
70789730,0,High,CCOc1ccc(C(C)CNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC
4068248,0,High,CCOC(=O)c1ccc(NC2CCCCC2)c(N)c1
720656,1,Low,Brc1ccc(-c2csc(N3CCOCC3)n2)cc1
44246394,0,High,CCCN1CNc2c(c(=O)[nH]c(=S)n2CCc2cccc(Cl)c2Cl)C1
73265340,0,High,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@H]1O
4231518,1,Low,O=C(CCS(=O)(=O)c1nc(-c2cccs2)cc(C(F)(F)F)n1)Nc1ccc(OC(F)(F)F)cc1
44143159,0,High,NC(=O)C1CCN(c2nc(-c3ccccc3-c3ccccc3)cs2)CC1
135546828,0,High,CCc1ccc(-n2nc(C)c3c2NC(=O)CSC3c2ccccc2C)cc1
46059186,0,High,CC(C)C(=O)N1CCc2ccc(OCc3nc(C(=O)N4CCCC4)co3)cc2C1c1cccc(F)c1
56962336,1,Moderate,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O
765549,0,High,Cc1cccc(CN2CCN(c3ccccn3)CC2)c1
71307866,0,High,COc1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1
17154150,0,High,Cc1ccc(S(=O)(=O)NCCC(=O)Nc2nc(-c3ccccc3)cs2)cc1
60167843,0,High,Cc1ccc(N2CCC(CNc3nc(-c4ccccc4C(C)C)ncc3F)CC2)cn1
70789677,0,High,COc1ccc(-n2c(C)c(C(C)=O)c3ccccc32)cc1
