rat_intraperitoneal_LD50_(?log(mol/kg)),canonical_smiles
1.936944807,COc1cc(C2(c3cc(OC)c(OC)c(OC)c3)NC(=O)NC2=O)cc(OC)c1OC
3.263424589,CC1CCOP(=O)(N(CCCl)CCCl)N1
4.755236693,CNc1ccc2oc(CC3OC4(CCC3C)OC(C(C)C(=O)c3ccc[nH]3)C(C)CC4C)nc2c1C(=O)O
2.602485113,COCCCN1C(=O)c2ccc3c(=O)n4c5ccccc5nc4c4cc(C#N)c(c2c34)C1=O
2.987424923,CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1
2.530203358,CCCOc1ccc(-c2ccc(C#N)cc2)cc1
2.224151344,CCCCOc1ccc(-c2ccc(C#N)cc2)cc1
3.428581822,COC=CC=C(C#N)C#N
2.373140438,COc1cc(C(=S)N2CCOC2)cc(OC)c1OC
2.481700549,CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1
2.981963499,COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1
5.520207904,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O
3.318219208,CC(Cl)CNCCCl
3.151479661,CCC(Cl)CNCCCl
5.475957235,O=S(=O)(CCCl)COCS(=O)(=O)CCCl
2.871776757,CCC1=NCCC1(c1ccccc1)c1ccccc1
3.163096764,CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4
4.700486669,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C
3.375454713,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5
4.257186938,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
2.634233493,Cc1ccc(=O)n(-c2ccccc2)c1
2.143177934,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2
3.000620729,CNC(C)C(O)c1ccccc1
4.042536975,NC(CSSCC(N)C(=O)NN(CCCl)CCCl)C(=O)NN(CCCl)CCCl
2.520836006,CCOC(=O)C(CN1CCCCC1)(C(=O)OCC)c1ccccc1
2.620705544,CCCCCCOc1ccccc1C(N)=O
2.472046389,COc1ccccc1OC(C)(C)C(=O)O
2.563274306,COc1ccccc1OC(C(=O)O)c1ccccc1
2.61899943,Cc1ccccc1OC(C)(C)C(=O)O
2.757966442,Cc1ccccc1OC(C(=O)O)c1ccccc1
2.509441838,Cc1cccc(OC(C)(C)C(=O)O)c1
3.453199585,CNCCOC(c1ccccc1)c1ccccc1
3.739030919,COc1cc(CC(C)N)c(OC)cc1Br
2.551191029,CC(C)Cc1ccc(C(C)C(=O)NO)cc1
3.39591226,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12
2.681691132,CCN(CC)P1(=O)NCCCO1
2.821660888,CS(=O)(=O)OCCCN(CCCOS(C)(=O)=O)P1(=O)OCCCN1CCOS(C)(=O)=O
2.993885724,CS(=O)(=O)OCCCNP1(=O)OCCCN1CCOS(C)(=O)=O
3.286313546,O=P1(NCCOS(=O)(=O)c2ccccc2)OCCCN1CCCl
2.729218465,CS(=O)(=O)OCC(CNP1(=O)OCCCN1CCCl)OS(C)(=O)=O
2.918396675,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC
2.767092332,CC(=O)c1ccc2oc3ncccc3c(=O)c2c1
2.544524257,CC(C)Oc1ccc([N+](=O)[O-])cc1N
3.421313026,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)N(CCCl)N=O
3.356928219,CC(C)CCOC(=O)C(NCCN1CCCC1)c1ccccc1
2.56309913,O=S(=O)(OCC1OC(OC2(COS(=O)(=O)O[Al](O)O)OC(COS(=O)(=O)O[Al](O)O)C(OS(=O)(=O)O[Al](O)O)C2OS(=O)(=O)O[Al](O)O)C(OS(=O)(=O)O[Al](O)O)C(OS(=O)(=O)O[Al](O)O)C1OS(=O)(=O)O[Al](O)O)O[Al](O)O
3.609882407,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1
1.726324506,CCOC(=O)C(=O)Nc1cccc(OC)c1C(N)=O
2.816210097,CC(C)c1c(C(=O)c2cccnc2)c2ccccc2n1C
2.581726427,CCN(CC)c1ccc(N=Nc2ncc([N+](=O)[O-])s2)cc1
2.549603988,CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C
2.495908905,C=C(C)CNc1ccc(C(C)C(=O)O)cc1
2.172343992,Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O
3.490486801,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
2.490123592,Cc1cc(=O)oc2cc(OCCN(C)C)ccc12
2.859334977,Cc1cc(=O)oc2cc(OCCN3CCOCC3)ccc12
2.759454799,Cc1cc(=O)oc2cc(OCCN3CCCCC3)ccc12
2.81511432,Cc1cc(=O)oc2cc(OCCCN(C)C)ccc12
2.859401017,CCN(CC)CCCOc1ccc2c(C)cc(=O)oc2c1
2.481955452,Cc1cc(=O)oc2cc(OCCCN3CCOCC3)ccc12
2.576033088,Cc1cc(=O)oc2cc(OCCCN3CCCCC3)ccc12
4.13236857,CC[N+](C)(CC)CCSC1=Nc2ccccc2N=C(c2ccc(Sc3ccccc3)cc2)C1
3.075666525,COc1cc(C(=O)N(C)C)nn1-c1cccc(Cl)c1
2.811607698,CNC(=O)c1cc(OC)n(-c2cccc(Cl)c2)n1
4.049348181,O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO
3.528367703,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1
3.35162919,C=C1CC[N+]2(C(C)C)CCCC12
3.381977621,CN1CCC2(C)CC(Cc3ccc(O)cc32)C1
4.683065058,CN(C)CCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
4.021338175,CCN(CC)CCc1ccc2c([N+](=O)[O-])ccc3c2c1C(=O)NC3=O
4.589198116,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCN1CCCCC1
4.87743662,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCN1CCCC1
2.511162502,CCCCCCCCCCCCCCOc1ccc(C(=O)O)o1
2.533160146,Cc1cccc2c1NC(=O)C2(c1ccc(OS(=O)(=O)O)cc1)c1ccc(OS(=O)(=O)O)cc1
1.722293263,Clc1ccccc1CN1CCc2sccc2C1
2.667836676,CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1
3.193984495,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
2.726831481,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
1.966667654,O=C(NC1CCSC1=O)c1cccnc1
3.085933962,CN(C)CC(=O)N1Cc2ccccc2CC2CCCCC21
2.283943435,O=C(NCCc1ccc(O)cc1)c1cccnc1
2.813335708,CCN(CC)CC(=O)Nc1cccc(Cl)c1
4.973895362,CCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCC)CCCCC4)cc3)cc2)CCCCC1
4.250662601,CCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCCC)CCCCC4)cc3)cc2)CCCCC1
4.535940649,CCCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCCCC)CCCCC4)cc3)cc2)CCCCC1
3.93527411,CCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCCCCC)CCCCC4)cc3)cc2)CCCCC1
4.528642113,CCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCCCCCC)CCCCC4)cc3)cc2)CCCCC1
3.923370183,CCCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCCCCCCC)CCCCC4)cc3)cc2)CCCCC1
4.540948288,CCCCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCCCCCCCC)CCCCC4)cc3)cc2)CCCCC1
4.201655481,CCCCCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCCCCCCCCC)CCCCC4)cc3)cc2)CCCCC1
4.298673373,CCCCCCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCCCCCCCCCC)CCCCC4)cc3)cc2)CCCCC1
2.282095594,C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O
3.20023361,CC(C)NCC(O)COc1cccc2cc(C(C)O)oc12
4.090353027,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNCCCCN)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1
3.713868152,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1
3.188019623,O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O
2.711267188,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
3.640621388,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)N(C)CCN(C)C(CC)COC(=O)c1cc(OC)c(OC)c(OC)c1
1.731337301,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1
2.873454839,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1
2.863078302,CC(C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1
2.89346379,CN(C)C(=O)Nc1cc(C(C)(C)C)on1
2.970309376,CC(Cc1ccccc1)NC(=O)Cn1nc(-c2ccccc2)ccc1=O
2.71447392,C=CCN(C(=O)Cn1nc(C)ccc1=O)C(C)Cc1ccccc1
2.821847584,COc1ccc(-c2ccc(=O)n(CC(=O)N(C)C(C)Cc3ccccc3)n2)cc1
2.836626117,COc1ccc(CC(C)N(C)C(=O)Cn2nc(-c3ccccc3)ccc2=O)cc1OC
2.5095193,CC(C)N(C(=O)Cn1nc(-c2ccccc2)ccc1=O)C(C)Cc1ccccc1
2.697218689,Cc1ccc(=O)n(CC(=O)NC(C)Cc2ccccc2)n1
2.783589081,Cc1ccc(-c2ccc(=O)n(CC(=O)N(C)C(C)Cc3ccccc3)n2)cc1
2.878243245,CC(Cc1ccccc1)N(C)C(=O)Cn1nc(-c2ccc(Cl)cc2)ccc1=O
2.749161667,CC(c1ccccc1)N(C)C(=O)Cn1nc(-c2ccccc2)ccc1=O
2.697704215,Cc1ccc(-c2ccc(=O)n(CC(=O)N(C)C(C)c3ccccc3)n2)cc1
2.741796424,COc1ccc(-c2ccc(=O)n(CC(=O)N(C)C(C)c3ccccc3)n2)cc1
2.640281913,COc1ccc(-c2ccc(=O)n(CC(=O)NC(C)c3ccccc3)n2)cc1
2.698733641,CC(NC(=O)Cn1nc(-c2ccc(Cl)c(Cl)c2)ccc1=O)c1ccccc1
2.926643225,CC(Cc1ccccc1)N(C)C(=O)Cn1nc(-c2ccc(Oc3ccccc3)cc2)ccc1=O
3.028406282,CC(=O)Nc1ccc(-c2ccc(=O)n(CC(=O)N(C)C(C)Cc3ccccc3)n2)cc1
2.812305527,Cc1ccc(=O)n(CC(=O)N(C)Cc2ccccc2)n1
2.939755098,CC(NC(=O)Cn1nc(-c2ccccc2)ccc1=O)c1ccccc1
4.339498885,O=C(O)c1ccccc1[Hg]O
3.946312742,Clc1ccc(C(c2ccccc2)N2CC[N+]3(CCOCC3)CC2)cc1
4.233290801,CCCCCCCCCCOC(=O)C[N+]1(CC=C(Cl)Cc2ccc(OC)cc2)CCCCC1
4.098874062,CCCCCCCCCCOC(=O)C[N+]1(CC=C(Cl)Cc2ccc(C)cc2C)CCCCC1
2.481876444,C1CNCCNCCNCCNCCNCCN1
6.481353718,CC(C)COP(C)(=O)SCCN(C)C
1.627766165,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1
2.866795043,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O
3.407638075,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
4.441154538,CC(=O)OC1C2OC2C2=CC(=O)C3(CC2(C)C1C)OC3(C)C=O
2.939991561,Cc1nc2ccccc2c(=O)n1-c1ccccc1C#N
3.667670444,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCCC(=O)c1ccc(F)cc1
2.744771044,CC(O)CN(C)c1ccc(NN)nn1
3.107071978,CCCn1c(=O)c2c(ncn2CCCCC(C)O)n(C)c1=O
4.461297081,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1
2.838101965,CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1
3.167130829,COc1ccc(CC(C)(C)N)cc1
1.959437209,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br
2.212199252,CNc1ccc(O)c2c1C(=O)c1c(NC)ccc(O)c1C2=O
3.563999912,O=[N+]([O-])c1ccc(O)c(CN(CCCl)CCCl)c1
2.685493454,CCOC(=O)c1c(C)cc2c(CO)n[nH]c(=O)c2c1C
1.939684286,CC(=O)N1CCSC1C(=O)Oc1c(C)ncc(CO)c1CO
3.354437487,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
3.340396442,CC(C)(C)NCC(O)c1ccccc1Cl
1.798462802,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
2.54603497,O=C(NCN1C(=O)c2ccccc2C1=O)c1cccnc1
3.723025269,CC(=O)OCN(C)N=O
3.399976411,Cc1cc(OCC[N+]2(C)CCOCC2)c2cccc(C)c2n1
3.730437536,Cc1cc(OCC[N+]2(C)CCCCC2)c2cccc(Cl)c2n1
2.84901417,CN1C(=O)CCC1(O)c1cccc(C(F)(F)F)c1
2.834506537,CCN1C(=O)CCC1(O)c1cccc(C(F)(F)F)c1
2.787460475,O=C1CCC(O)(c2cccc(C(F)(F)F)c2)N1
3.086840723,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC
1.788559386,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl
2.083283984,Cc1cccc(C)c1NC(=O)c1ccc[nH]c1=O
2.742216979,Cc1cc(=O)oc2c(CN(CCO)C3CCCCC3)c(O)ccc12
2.856634652,Cc1cc(=O)oc2c(CN(CCC(=O)O)C3CCCCC3)c(O)ccc12
2.83198702,Cc1cc(=O)oc2c(CN(CC(O)c3ccccc3)C3CCCCC3)c(O)ccc12
2.672678289,Cc1cc(=O)oc2c(CN(C(C)C)C3CCCCC3)c(O)ccc12
2.83304889,Cc1cc(=O)oc2c(CN(CCC#N)C3CCCCC3)c(O)ccc12
4.003780788,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
3.882789701,CC(C)CCCCCCCCCCNCCCCCCCCCCC(C)C
2.577969994,O=C(Cc1ccc(O)c(O)c1)c1ccc(O)c(O)c1O
3.167061389,O=P1(N(CCCl)CCCl)NCCC(C(F)(F)F)O1
3.584207703,CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1
2.167853547,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1
3.549430371,CCNC(=O)OCC1=C(OC)CN(C)C1COC(=O)NCC
3.530079439,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
3.619792233,CCCCCCCCCCOC(=O)C[N+](CC)(CC)CC=C(C)Cc1ccccc1
4.02286808,CCCCCCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(C)cc2)CCCCC1
4.290614252,CCCCCCCCCCOC(=O)C[N+]1(CC=C(Cl)Cc2ccccc2)CCCCC1
3.49821863,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC
2.048752458,CC(=O)OCC(=O)C1(OC(C)=O)CCC2C3CC(F)C4=CC(=O)C(Br)=CC4(C)C3(F)C(O)CC21C
2.595162105,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
2.325918069,O=C(O)C1CCCCC1(O)c1ccccc1
3.842576612,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
3.15577679,COc1ccc([Te](=O)c2ccc(OC)cc2)cc1
3.382748356,Cc1ccc2c(c1)C1CN(CCCC(=O)c3ccc(F)cc3)CCC1N2
3.007130169,CCN(CC)CCCC(C)Nc1nc(C=Cc2ccccc2Cl)nc2cc(Cl)ccc12
2.349638539,CCCCCCCCCCCCC1=C(OC(C)=O)C(=O)c2ccccc2C1=O
2.520435057,Cc1cccc(N2CCN(CCc3ccc4ccccc4n3)CC2)c1
3.076956119,CCNC(=O)NC(=O)C(C#N)=NOC
3.357212427,O=C1NC(=O)C2(CCCc3ccccc32)N1
2.352746364,Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1
4.510788115,COc1cc2c(c3oc4cccc(OC(C)=O)c4c(=O)c13)C1C=COC1O2
2.497482537,NNC(=O)C(N)CS
2.705885309,O=C(CCC(=O)c1cccs1)NCCCO
2.778228088,Cc1cc(C)c(C)c(N=C=O)c1C
3.420008874,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C
2.610408727,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
3.946473872,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
5.166745778,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1
2.267745322,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4C3CCC21C
4.357579139,CCC(=O)OC1C(c2ccccc2)C2CCC1N(C)C2
3.768156929,CC(=O)OC1CC(O)C23COC(O)C1(C)C2CC(O)C1(C)C3C(=O)C(OC(C)=O)C2(C)C(c3ccoc3)CC3OC321
2.596988785,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O
3.947302547,COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O
3.980617997,CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC
2.099465397,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1
2.709697924,NCCCNCCSP(=O)(O)O
3.712824472,CC(CC1CCCCC1)NCCC(c1ccccc1)c1ccccc1
4.389916304,CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
3.011560532,CC(C)(C)NCCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12
1.546363727,CCCCCCCCCCCCN1CCCCCC1=O
3.342711246,CCC1(c2cccc(O)c2)CCCCN(C)C1
2.343941903,Nc1nc(=O)c2ncn(COCCO)c2[nH]1
3.732147948,CC(C)NCC(O)COc1ccccc1C1CCCCC1
2.835176722,Cc1cccc(C2(O)CCC(=O)N2C)c1
1.833150468,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O
3.158906051,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
3.912816504,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C
5.856148062,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1
2.091817641,Nn1c(-c2ccco2)nnc1-c1ccco1
2.584918934,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
3.254414768,CCN(CC)CC(=O)NC(c1ccccc1)c1ccccc1
1.835034513,O=C1OC(CBr)CC12CC(CBr)OC2=O
2.309679395,CCN(CC)CC1CC2(CC(CN(CC)CC)OC2=O)C(=O)O1
2.480179228,O=C1OC(CN2CCCCC2)CC12CC(CN1CCCCC1)OC2=O
1.947437398,O=C1OC(CN2CCOCC2)CC12CC(CN1CCOCC1)OC2=O
2.572433437,O=CNC(N1CCOCC1)C(Cl)(Cl)Cl
6.240090751,CCCCOP(=S)(OCCCC)OP(=S)(OCCCC)OCCCC
1.346402158,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
4.588801876,CS(=O)(=O)NC(=O)CCCC=CCC1C(=O)CC(O)C1C=CC(O)COc1ccccc1
2.307250229,O=C1NC(=O)C(c2ccc(O)cc2)(c2ccc(O)c(O)c2)N1
2.333158626,O=C1NC(=O)C(c2ccc(O)cc2)(c2ccc(O)cc2)N1
2.452838924,CC=C(C(=O)NC(N)=O)C(C)C
2.845363853,NC(=O)N(CC(=O)O)N=O
3.209407768,CNc1c(Cl)cc(C(=O)NC2CC2)cc1Cl
3.556604553,CCN(CC)CCn1c(C(O)c2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
3.50224371,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1
3.830643651,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
3.056557908,CCOc1ccc(C(=O)COC(=O)CCC(=O)O)c2ccccc12
3.185239275,Nc1c(Cl)cc(C(=O)NC2CC2)cc1Cl
3.890151187,O=NN(CCCl)C(=O)NCCCCNC(=O)N(CCCl)N=O
3.916424702,O=NN(CCCl)C(=O)NCCCCCNC(=O)N(CCCl)N=O
3.888261651,O=NN(CCCl)C(=O)NCCO
3.844438342,O=NN(CCCl)C(=O)NCCCCO
2.942999593,CCCCCCCC1(CC)C(=O)NC(=O)NC1=O
3.440689737,Cc1cc(C(=O)NNC(C)Cc2ccccc2)no1
3.513637275,CCOC(=O)C1(c2ccccc2)CCN(CCC(=O)c2ccccc2)CC1
4.924468691,OCC(CO)Nc1nc(N2CC2)nc(N2CC2)n1
4.522289334,CC(CO)(CO)Nc1nc(N2CC2)nc(N2CC2)n1
4.669521425,CCC(CO)(CO)Nc1nc(N2CC2)nc(N2CC2)n1
3.006142809,CCC(CC)(COc1c(-c2ccccc2)oc2cc(OC)ccc12)N1CCCC1
1.729605343,O=C1NC(=O)C(c2ccccc2)(c2ccccc2O)N1
2.153388764,O=C(O)C1C(=CCO)OC2CC(=O)N21
2.09522237,CC1OC(OC2C(OC(=O)C=Cc3ccc(O)c(O)c3)C(CO)OC3OCC(c4ccc(O)c(O)c4)OC32)C(O)C(O)C1O
2.096626413,CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O
2.733331584,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
2.10489972,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O
2.641991881,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
3.441897757,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
2.590678967,CC(C)(SC(=O)N1CCCCC1)c1ccccc1
6.770174278,CC(C)(C)C12COP(=O)(OC1)OC2
3.879018996,CC(C)OP(=S)(OC(C)C)OP(=S)(OC(C)C)OC(C)C
2.798076087,COc1ccc(Cl)cc1C(=O)NCCc1ccc(CCC(=O)O)cc1
6.027217056,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3[N+](C)(C)CC2)[N+](C)(C)CC4
4.016018243,CCc1ccc(OCC=C(C)CCC=C(C)C)cn1
3.835003648,CCCC(N)(CCC)CCC
3.678867253,CC1CCC2N(C1)CC1C3CC4C(CC(=O)C5CC(O)CCC54C)C3CCC1C2(C)O
3.756503746,CCN(CC)c1ccc(N)c(CCNS(C)(=O)=O)c1
1.64390253,CCC1(c2ccc(O)cc2)NC(=O)NC1=O
4.075543788,CS(=O)(=O)OCCNC(=O)N(CCCl)N=O
3.406803648,CC(C)(C)C1CCC(NCCC(c2ccccc2)c2ccccc2)CC1
3.026793641,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1
3.316434894,CNCCCCOc1ccccc1Cc1ccccc1
1.327536022,Cc1c(Cl)cc(-c2ccc(=O)[nH]n2)cc1Cl
1.730836088,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O
3.028974997,CC(OC1=NCC(=O)N(C)c2ccc(Cl)cc21)C(F)(F)F
3.282732893,C#CCOC1=NCC(=O)N(C)c2ccc(Cl)cc21
2.690516399,CN1C(=O)CN=C(Oc2ccccc2F)c2cc(Cl)ccc21
2.62445571,CCOC1=NCC(=O)N(C)c2cc(Cl)ccc21
2.642222079,CCOC1=NCC(=O)N(C)c2ccc([N+](=O)[O-])cc21
2.888896172,CCOC1=NCC(=O)N(C)c2ccc(C)cc21
2.775412314,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12
2.456842514,Cn1c([N+](=O)[O-])cnc1C=Cc1ccnc(N)n1
4.297936457,CCCCCCCCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2)CCCCC1
4.080321065,COC(=O)C[N+]1(CC=C(C)Cc2ccccc2Cl)CCCCC1
3.745855195,CCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2Cl)CCCCC1
3.854647721,CCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2Cl)CCCCC1
4.089232626,CCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2Cl)CCCCC1
4.104463638,CCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2Cl)CCCCC1
4.262600678,CCCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2Cl)CCCCC1
4.07035941,CCCCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2Cl)CCCCC1
4.050282097,CCCCCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2Cl)CCCCC1
3.634317203,CCCCCCOC(=O)C[N+](CC)(CC)CC=C(C)Cc1ccccc1Br
4.401290421,CCCCCCCOC(=O)C[N+](CC)(CC)CC=C(C)Cc1ccccc1Br
