mouse_subcutaneous_LD50_(?log(mol/kg)),canonical_smiles
2.94012659,CCCCCOc1ccc(NC(=O)OCCN2CCCCCC2)cc1
3.082203529,CCCCCCOc1ccccc1NC(=O)OCCN1CCCCCC1
3.114575403,CCCCCCCCOc1ccccc1NC(=O)OCCN1CCCCCC1
2.797661021,CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCCC1
2.453120398,Cc1ccccc1NC(C(=O)O)c1ccccc1
3.168551693,CCCCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
2.904988766,CC(CNc1c2ccccc2nc2ccccc12)NCC(O)COc1cccc2ccccc12
3.523489545,CCN(CC)CCN(c1ccccn1)c1ccccn1
2.948804046,COc1nn(-c2ccccc2OC)c(=O)o1
2.148227485,CC(O)CNc1nc2c(c(=O)n(C)c(=O)n2C)n1C
1.624589168,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
1.315830454,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
3.412638997,CCS(=O)(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
2.86541452,CCc1ccc2c(c1)C(=O)C(CN1CCCCC1)CC2
2.706345668,CN1CCN(CCN2c3ccccc3Sc3ccccc32)CC1
2.735685377,COc1ccc2c(c1)Sc1ccccc1N2C1CCCN(C)C1
2.347757658,CN1CCCCC1Cn1c2ccccc2c2ccccc21
2.395104033,CN1CCCCC1CN1c2ccccc2Sc2ccccc21
2.541577684,CN1CCCC(Cn2c3ccccc3c3ccccc32)C1
2.945974623,Nc1cc(-c2ccncc2)c[nH]c1=O
2.161885424,CC(C)NNC(=O)C(N)CCC(=O)O
2.235599658,c1ccc2c(c1)CNNC2
3.230416838,CCOC(=O)C1(c2ccccc2)CCN(CCC(=O)c2ccccc2)CC1
4.006833957,CC1OC(Oc2ccc(/C=C/C(=O)NCCCNCCCCN)cc2)C(NC(=N)N)C(O)C1NC(=O)NC1OCC(OC2OCC(O)C3NC(=O)N(C(N)=O)C23)C(O)C1NC(N)=O
3.363355403,CC(=O)Oc1cccc(C23CCCC(C2)N(C)C3C)c1
1.729605343,O=C1NC(=O)C(c2ccccc2)(c2ccccc2O)N1
2.954730575,CCC(O)C=CC=CC=CC(=O)OCC1OC(OC2C(CO)OC3(OCc4cc(O)cc(O)c43)C(O)C2OC(=O)C=CC=CCC(O)C(C)=CC=CCCC(C)CC)C(O)C(O)C1O
2.947937819,CCCCCC=CC=CC(=O)OCC1OC(OC2C(CO)OC3(OCc4cc(O)cc(O)c43)C(O)C2OC(=O)C=CC=CCC(O)C(C)=CC=CCCC(C)CC)C(O)C(O)C1O
2.827323399,CCCCCC=CCCC(=O)NC1C(Oc2c3cc4cc2Oc2ccc(cc2Cl)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(c(Cl)c4)O3)c3ccc(O)c(c3)-c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3C(C(=O)OC)NC2=O)OC(CO)C(O)C1O
2.949924392,COC(=O)CC(C[N+](C)(C)C)OC(C)=O
3.826750566,CN1CC2(c3ccccc3)CCCC1C2
3.856003454,CC1N(C)C2CCCC1(c1ccccc1)C2
3.364248854,COc1cccc(C23CCCC(C2)NC3C)c1
3.337083709,CC1NC2CCCC1(c1cccc(O)c1)C2
3.335463831,CC1N(C)C2CCCC1(c1cccc(O)c1)C2
3.887127599,CC1C2CCCC1(c1cccc(O)c1)CN2C
3.912693128,CC1C2CCCC1(c1cccc(O)c1)C(C)N2C
3.364248854,CC1N(C)C2CCCC1(c1ccc(O)cc1)C2
4.393290845,CC1N(C)C2CCCC1(c1ccc(O)c(O)c1)C2
3.393290845,CC1N(C)C2CCCC1(c1cc(O)cc(O)c1)C2
3.504400173,O=C(CCN1CC2(c3ccccc3)CCCC1C2)c1ccccc1
3.244852087,O=C(CCCN1CC2(c3ccccc3)CCCC1C2)c1ccc(F)cc1
3.45855778,CCCCCCN1CC2(c3cccc(O)c3)CCCC1C2
3.386231351,C=CCN1CC2(c3cccc(O)c3)CCCC1C2
3.504400173,Oc1cccc(C23CCCC(C2)N(CC=Cc2ccccc2)C3)c1
3.543414871,O=C(CCCN1CC2(c3cccc(O)c3)CCCC1C2)c1ccccc1
3.565214798,O=C(CCCN1CC2(c3cccc(O)c3)CCCC1C2)c1ccc(F)cc1
3.229301779,COc1cccc(C23CCCC(C2)N(CCCC(=O)c2ccc(F)cc2)C3)c1
3.912693128,CCN1C2CCCC(c3cccc(O)c3)(C2)C1C
3.959709024,CCCCN1C2CCCC(c3cccc(O)c3)(C2)C1C
3.93344848,C=CCN1C2CCCC(c3cccc(O)c3)(C2)C1C
3.455501139,CC(C)=CCN1C2CCCC(c3cccc(O)c3)(C2)C1C
3.40715457,C#CCN1C2CCCC(c3cccc(O)c3)(C2)C1C
3.936836997,CCCN1C2CCCC(c3cccc(O)c3)(C2)C1C
3.364248854,CC1N(C)C2CCCC1(c1ccccc1O)C2
1.855168013,O=C(O)C1C(=CCO)OC2CC(=O)N21
3.956494989,Oc1cccc(C23CCCC(C2)N(CC2CCC2)C3)c1
3.410569734,Oc1cccc(C23CCCC(C2)N(CC2CC2)C3)c1
2.598129263,[C-]#[N+]C(C(=O)OCC(O)C(O)C(O)C(O)COC(=O)C([N+]#[C-])=C(C)C)=C(C)C
1.997558932,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
2.337746742,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1
3.167959438,C=C(C(=O)O)C1OC1CCCCC=C(C)CCCCCC
4.250938163,[C-]#[N+]C(=Cc1ccc(O)cc1)C(=Cc1ccc2c(c1)CCC(C)(C)O2)[N+]#[C-]
2.684469074,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
1.420625663,CC(C)(SC(=O)N1CCCCC1)c1ccccc1
2.272155022,CNc1cccc(P(=O)(O)O)c1
2.814774823,Cc1cc(Oc2ccccc2)ccc1NC(=O)CN1CCOCC1
2.537675006,Cc1cc(Oc2ccccc2)ccc1NC(=O)CN1CCCC1
3.686976984,CCCCCCNCC(=O)Nc1ccc(Oc2ccccc2)cc1C
3.513803369,CCCCNCC(=O)Nc1ccc(OCc2ccccc2)cc1C
2.883715931,CCCCN(CCCC)CC(=O)Nc1ccc(OCc2ccccc2)cc1C
2.850638885,CCCN(CCC)CC(=O)Nc1ccc(OCc2ccccc2)cc1C
3.210082979,Cc1cc(OCc2ccccc2)ccc1NC(=O)CN1CCCC1
3.494729097,CCCNCC(=O)Nc1ccc(COc2ccccc2)cc1C
3.228465806,Cc1cc(OCc2ccccc2)ccc1NC(=O)C(C)N1CCCC1
3.547132016,Cc1cc(OCc2ccccc2)ccc1NC(=O)CNC1CCCCC1
2.458422701,CCNC(=O)C1C2C=CC(C2)C1C(=O)N(CC)CC
1.64390253,CCC1(c2ccc(O)cc2)NC(=O)NC1=O
3.118035264,CCC1C2Cc3ccc(O)cc3C1(CC)CCN2Cc1ccoc1
3.724779114,CNc1ccc(C(=O)CC(O)C2CC=CC=CC=CC=CC=CC=CC=CC(OC3OC(C)C(O)C(N)C3O)CC(O)C(C(=O)O)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(=O)O2)cc1
1.812541287,CCCOCC(O)CO
1.769625897,CC(C)COCC(O)CO
2.643576889,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1
2.934833908,CNCCCCOc1ccccc1Cc1ccccc1
2.207867203,O=C(CCl)Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1
2.593334387,CCN(CC)CC(CN(C)C)OC(=O)C(c1ccccc1)c1ccccc1
2.985541476,CC(C)N(CC(CN(C)C)OC(=O)C(c1ccccc1)c1ccccc1)C(C)C
3.208636154,CC(C)N(CC(CN(C(C)C)C(C)C)OC(=O)C(c1ccccc1)c1ccccc1)C(C)C
2.609508128,CN(C)CC(CN1CCOCC1)OC(=O)C(c1ccccc1)c1ccccc1
2.467246483,CCN(CC)CC(CN1CCOCC1)OC(=O)C(c1ccccc1)c1ccccc1
2.143769956,CC(C)N(CC(CN1CCOCC1)OC(=O)C(c1ccccc1)c1ccccc1)C(C)C
2.481791603,O=C(OC(CN1CCOCC1)CN1CCOCC1)C(c1ccccc1)c1ccccc1
2.781050634,CN(C)CC(CN1CCCCC1)OC(=O)C(c1ccccc1)c1ccccc1
2.811942932,CCN(CC)CC(CN1CCCCC1)OC(=O)C(c1ccccc1)c1ccccc1
2.493995483,CC(C)N(CC(CN1CCCCC1)OC(=O)C(c1ccccc1)c1ccccc1)C(C)C
2.650738317,O=C(OC(CN1CCCCC1)CN1CCCCC1)C(c1ccccc1)c1ccccc1
2.900530982,CN(C)c1cc(OCc2ccccc2)c2ccccc2n1
2.998917928,CN(C)CCOc1cc(N(C)C)nc2ccccc12
1.862170805,CN(C)C(=O)SCCCCOc1ccccc1
1.084497974,Cc1c(Cl)cc(-c2ccc(=O)[nH]n2)cc1Cl
1.696073982,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O
2.942051776,CCN(CC)CC(CN(C)C)NC(=O)C(c1ccccc1)c1ccccc1
3.150088371,CC(C)N(CC(CN(C)C)NC(=O)C(c1ccccc1)c1ccccc1)C(C)C
3.207691098,CC(C)N(CC(CN(C(C)C)C(C)C)NC(=O)C(c1ccccc1)c1ccccc1)C(C)C
2.958268019,CN(C)CC(CN1CCOCC1)NC(=O)C(c1ccccc1)c1ccccc1
3.165174348,CCN(CC)CC(CN1CCOCC1)NC(=O)C(c1ccccc1)c1ccccc1
2.65378401,O=C(NC(CN1CCOCC1)CN1CCOCC1)C(c1ccccc1)c1ccccc1
2.956017417,CN(C)CC(CN1CCCCC1)NC(=O)C(c1ccccc1)c1ccccc1
3.53105506,CCN(CC)CC(CN1CCCCC1)NC(=O)C(c1ccccc1)c1ccccc1
3.191985668,CC(C)N(CC(CN1CCCCC1)NC(=O)C(c1ccccc1)c1ccccc1)C(C)C
3.175690903,O=C(NC(CN1CCCCC1)CN1CCCCC1)C(c1ccccc1)c1ccccc1
2.894739551,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12
2.021676842,Cc1c(NC(=O)C(N)CC(C)C)c(=O)n(-c2ccccc2)n1C
3.341973897,CCN(CC)CC(CN(CC)CC)NC(=O)C(c1ccccc1)c1ccccc1
3.263860061,CCC(=O)OC1(c2ccccc2)CCN(C)CC1CC
3.068550765,CCc1csc(NS(=O)(=O)c2ccc(N)cc2)n1
3.341003765,CN1C2CCC1CC(OC(=O)c1ccc(-c3ccccc3)o1)C2
3.445435956,CN1C2CCC1CC(OC(=O)c1ccc(-c3ccc(Cl)cc3)o1)C2
3.378889317,Cc1ccc(-c2ccc(C(=O)OC3CC4CCC(C3)N4C)o2)cc1
3.588789749,COc1ccc(-c2ccc(C(=O)OC3CC4CCC(C3)N4C)o2)cc1
2.597911294,CCc1ccc2c(c1)C(=O)C(CN1CCOCC1)CC2
3.616569447,COCC12CCC(OC)C34C5CC6(O)C(OC)C(O)C(O)(C5C6OC(=O)c5ccccc5)C(C(OC)C13)C4N(C)C2
3.380603308,COCC12CN(C)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(O)C1C2OC(=O)c1ccccc1
3.100313209,Nc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1
2.556836525,CSCCC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(N)=O
2.904147404,CC(=O)Nc1ccc([N+](C)(C)C)cc1
2.437091175,Oc1ccccc1
3.242491299,C[N+]1(CCF)C2CCC1CC(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
2.966613812,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
3.421139407,c1ccc(C2(c3ccccc3)CCNCC2)cc1
3.00497036,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
3.292498238,CC(C)CN(CCSC(=N)N)CC(C)C
3.845594093,CNC(=O)Oc1cccc2ccc[n+](C)c12
5.853120907,CNC(=O)Oc1cccc2c1[N+](C)(C)CCC2
3.718422333,CNC(=O)Oc1ccc2c(c1)[N+](C)(C)CCC2
3.545077453,CN(C)CCN(Cc1ccsc1Br)c1ccccn1
3.261540411,CN(C)CCN(Cc1ccsc1Cl)c1ccccn1
3.337045724,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
2.93487191,CC(=O)OC1C=CC2Oc3c(O)ccc4c3C23CCN(C)C(C4)C13
3.817727591,CN1CCC23c4c5ccc(OCc6ccccc6)c4OC2CCCC3C1C5
3.550679404,COc1ccc2c3c1OC1C(Cl)CCC4C(C2)N(C)CCC341
2.712939375,COc1ccc2c3c1OC1C=CC(Oc4ccccc4)C4C(C2)NCCC314
2.846729779,COc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccc(OC)c(OC)c1)CC3
4.249589658,CN1CCC23c4c5c(Cl)cc(O)c4OC2C(O)C=CC3C1C5
3.092368111,CN1CCC23CCCCC2C1Cc1ccc(O)c(O)c13
2.814641524,COc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(OC)cc24)cc1
2.853629509,COc1ccc2c(c1O)C13CCCC(O)C1C(C2)N(C)CC3
3.330364304,CCN(CC)P(=O)(OP(=O)(N(C)C)N(CC)CC)N(C)C
3.659423023,CCN(C)P(=O)(OP(=O)(N(C)CC)N(C)CC)N(C)CC
3.863885598,CCN(C)P(=O)(OP(=O)(N(C)C)N(C)CC)N(C)C
3.568688565,CCN(C)P(=O)(OP(=O)(N(C)CC)N(CC)CC)N(CC)CC
2.655938788,COc1ccc2c3c1OC1C(Br)C=CC4C(C2)N(C)CCC341
2.822928305,COc1ccc2c3c1OC1C=CC(N4CCCCC4)C4C(C2)N(C)CCC314
3.175353514,CCN(CC)C(C)CC(c1cccs1)c1cccs1
3.225320734,CC(CC(c1cccs1)c1cccs1)N(C)C
3.332398059,CCN(C)C(C)CC(c1cccs1)c1cccs1
3.118263236,CC(CC(c1cccs1)c1cccs1)C1CCCN1
2.79761373,O=[N+]([O-])c1ccc(CCN2CCC34CCCCC3C2Cc2ccccc24)cc1
3.355208395,Nc1cccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)c1
2.92100329,Oc1ccc2c(c1)C13CCCCC1C(C2)N(Cc1ccccc1)CC3
4.032830504,CN1CCC23c4c5ccc(OCc6ccccc6)c4OC2C(O)CCC3C1C5
3.060436026,CN1CCC23c4c5ccc(O)c4OC2C(Br)C=CC3C1C5
2.777563349,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC=Cc1ccccc1)CC3
2.943907345,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCC1=CCCCC1)CC3
2.83310502,CCN(CC)C1C=CC2Oc3c(O)ccc4c3C23CCN(C)C(C4)C13
2.809497187,CN1CCC23c4c5ccc(Oc6ccc([N+](=O)[O-])cc6[N+](=O)[O-])c4OC2C(O)C=CC3C1C5
2.432761476,CCOc1ccc2c3c1OC1C=CC(O)C4C(C2)N(C)CCC314
2.779513144,COc1ccc2c3c1OC1C=CC(OC(C)=O)C4C(C2)N(C)CCC314
2.806769326,CN1CCC23c4c5ccc(O)c4OC2C(N2CCCCC2)C=CC3C1C5
3.008125169,COc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1OC
2.813548743,CN(C)c1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1
2.419698343,CCOc1ccc2c3c1OC1CCC(O)C4C(C2)N(C)CCC314
2.979051595,CCOc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
3.161774638,CCN1CCC23CCCCC2C1Cc1ccc(O)cc13
3.250875443,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC(O)c1ccccc1)CC3
2.816823284,COc1ccc(CC(O)N2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1
2.773045135,Oc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1
2.689702787,COc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)c(C)c1
2.861840957,COc1ccc(C(=O)CN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1[N+](=O)[O-]
2.814592718,COc1ccc(C(=O)CN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1
2.67385918,COc1cccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)c1
2.34268813,Cn1c(=O)sc2cccc(Cl)c21
2.745079393,COc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1
4.608001569,CCOC(=O)CCCC(C)F
4.857800317,CC(F)CCCC(=O)OCCF
3.289294846,CCC(O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C
2.787145089,CCC(=O)OC(CC)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C
3.268160592,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)C[N+](C)(C)C
3.185803482,CCC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
3.110844407,CNC(C)CCCC(C)C
2.837960711,CCC1CCc2ccc(OC)cc2C1(C)CCN(C)C
2.778463063,CN(C)CCC1(C)CCCc2ccccc21
2.605075839,COc1ccc2c(c1)C(C)(CCN(C)C)C(C)CC2
2.750489626,CC1CCc2ccccc2C1(C)CCN(C)C
3.788847877,Cn1cc(NC(=O)c2cc(NC(=N)CNC(=N)N)cn2C)cc1C(=O)NCCC(N)=O
3.418909857,CN1CCC23CCCCC2C1Cc1ccccc13
3.926269544,CN1CCC23c4c5ccc(O)c4OC2C(Cl)C=CC3C1C5
2.547132016,CN1CCC23c4c5ccc(O)c4OC2C=CC(N2CCCCC2)C3C1C5
2.681023688,COC1C=CC2Oc3c(O)ccc4c3C23CCN(C)C(C4)C13
3.55392457,CCOc1ccc(C(=O)CCN2CCCCC2)cc1
3.094546824,CN(CCCN1c2ccccc2Sc2ccc(Cl)cc21)C1CCCC1
2.766544206,CCC(=NC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
3.006518701,CCC(Cl)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
3.034625508,NCCCCCCCS
3.58750471,CCC(=O)C(CCCN(C)C)(c1ccccc1)c1ccccc1
3.268160592,CCC(=O)C(CC(C)[N+](C)(C)C)(c1ccccc1)c1ccccc1
4.270408369,CCC(=O)C(CCCN1CCCC1)(c1ccccc1)c1ccccc1
2.689388783,CC=CC(CC(C)N(C)C)(c1ccccc1)c1ccccc1
3.104391501,CCC(OC(C)=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
3.067574202,CCC(=NC(C)=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C
2.758345957,CCC(OC(=O)c1ccc(N)cc1)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
2.678472853,CCCOC(CC)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
2.007168296,C=CC(Br)OCC(O)CO
2.366914291,C=C(C)C(Br)OCC(O)CO
2.328019434,OCC(O)COc1ccccc1Br
2.328019434,OCC(O)COc1ccc(Br)cc1
2.18080104,CCCc1cccc(Br)c1OCC(O)CO
2.523419467,CCCCOc1ccccc1OCC(O)CO
2.061017434,CCCCc1ccc(OCC(O)CO)cc1
2.097426115,CCCC(=O)c1ccccc1OCC(O)CO
2.495138088,CCCC(=O)c1ccc(OCC(O)CO)cc1
1.996047676,Cc1cc(OCC(O)CO)cc(C)c1Cl
2.38767804,OCC1OC(OCC(O)COc2ccc(Cl)cc2)C(O)C(O)C1O
2.267972246,CC(O)(CO)COc1ccccc1Cl
2.244471597,CC(O)(CO)COc1ccc(Cl)cc1
2.000387051,CCCc1cccc(Cl)c1OCC(O)CO
1.951232471,CCCc1cc(Cl)ccc1OCC(O)CO
2.097740654,Cc1cc(OCC(O)CO)ccc1Cl
2.252104409,Cc1cc(OCC(C)(O)CO)ccc1Cl
2.377364603,CCOc1ccccc1COCC(O)CO
2.114081567,CCOc1ccc(COCC(O)CO)cc1
2.284655874,CCOc1ccccc1OCC(O)CO
2.456433563,CCOc1ccc(OCC(O)CO)cc1
2.347351702,CCc1ccc(COCC(O)CO)cc1
3.167356331,CCC(=O)OC(CC)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
3.336395686,CCOC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C
2.997781578,CCC(C(=O)OCCCN1CCCCC1C)c1ccccc1
2.84260768,CC(CN(C)C)C(C#N)(c1ccccc1)c1ccccc1
2.829983122,C[N+]1(C)CCOC(=O)N1
2.683418102,C[N+]1(CCCl)CC[N+](C)(CCCl)CC1
2.77266852,CCCCN1CCC(Cl)(c2ccccc2)CC1
2.873252491,CCCCN1CCC(OCC)(c2ccccc2)CC1
3.475830933,CC(C)N1CCC(C2CCCCC2)CC1
2.829833182,O=C(CN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccc2c(c1)OCO2
2.840168979,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccc2c(c1)OCO2)CC3
2.832060549,CSc1ccc(C(=O)CN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1
2.816899426,CSc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1
2.991778563,O=[N+]([O-])c1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1
2.956030289,O=C(CN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccccc1
3.003854579,O=C(CCCCN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccccc1
2.801675829,CC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3
2.958445619,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCOc1ccccc1)CC3
2.956083149,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCCc1ccccc1)CC3
2.788362841,CN1CCC(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)CC1
4.134689442,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCC1CCNCC1)CC3
3.038997473,COc1cc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc(OC)c1OC
4.780824773,CN1CCC23c4c5c(Br)cc(O)c4OC2C(=O)C=CC3C1C5
3.755732145,COc1ccc2c3c1OC1(C)C(=O)CCC4C(C2)N(C)CCC341
4.284661588,CC(C)C12Oc3c(O)ccc4c3C13CCN(C)C(C4)C3CCC2=O
4.509420043,CCCCCC12Oc3c(O)ccc4c3C13CCN(C)C(C4)C3CCC2=O
2.760279203,O=C(CN1CCC23CCCCC2C1Cc1ccccc13)c1ccccc1
2.616362968,CN1CCC23CCCC(O)C2C1Cc1ccc(O)c(O)c13
3.490984452,COCOc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
2.781201086,C[N+]1(CCc2ccccc2)CCC23CCCCC2C1Cc1ccc(O)cc13
2.879958448,CCC12CCN(C)C(Cc3ccc(OC(C)=O)cc31)C2(C)O
3.102066938,CCC12CCN(C)C(Cc3ccc(OC(C)=O)cc31)C2OC(C)=O
3.189642071,CC1(O)C2CCN(CCc3ccccc3)C1Cc1ccc(O)cc12
2.49418687,CN1CCC2(C)CC1C(=O)c1ccccc12
3.133610105,CN1CCC2(C)CC1Cc1ccccc12
3.430047952,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccc(N)cc1
3.077785933,CCC1C2Cc3ccc(OC(C)=O)cc3C1(CC)CCN2C
2.849218514,CC(=O)OC1C2Cc3ccccc3C1(C)CCN2C
2.952986735,CC(=O)OC1c2ccccc2C2(C)CCN(C)C1C2
3.763853231,CN(CC[N+]1(C)CCCC1)CC[N+]1(C)CCCC1
3.282468032,CN(CC[N+]1(C)CCOCC1)CC[N+]1(C)CCOCC1
4.263089986,CC[N+]1(CCN(C)CC[N+]2(CC)CCCCC2)CCCCC1
3.275871031,CCCC12CCN(C)C(Cc3ccc(O)cc31)C2
3.747393444,CC12CCN(CCc3ccccc3)C(Cc3ccc(O)cc31)C2
3.562649672,CCC12CCN(CCc3ccccc3)C(Cc3ccc(O)cc31)C2
3.132526338,CCC12CCN(C)C(Cc3ccc(O)cc31)C2
3.035587577,CC1C2Cc3ccc(OC(=O)c4cccnc4)cc3C1(C)CCN2CCc1ccccc1
3.332618905,CC(=O)Oc1ccc2c(c1)C1(C)CCN(CCc3ccccc3)C(C2)C1C
3.240483636,CCC(=O)Oc1ccc(CCCC[N+]2(C)CCCCC2)cc1
5.052596481,C[N+]1(CCCCCCCCCC[N+]2(C)CCCCC2)CCCCC1
4.503782903,CNC(=O)Oc1ccccc1C[N+](C)(C)C
5.255737572,CN(C)C(=O)Oc1ccccc1OC(=O)N(C)C
4.121180533,Cc1cc(N(C)C)c(C(C)C)cc1OC(=O)N(C)C
3.942127525,CCc1ccc(OC(=O)N(C)C)c(N(C)C)c1
3.720278775,CCc1cc(OC(=O)N(C)C)ccc1N(C)C
3.218090546,Cc1ccc(C(C)C)c(OC(=O)N(C)C)c1N(C)C
3.325726719,Cc1cc(OC(=O)N(C)C)ccc1N(C)C
3.045886023,Cc1ccc(OC(=O)N(C)C)c(N(C)C)c1
4.563405137,C[N+]1(Cc2ccc(C[N+]3(C)CCCC3)cc2)CCCC1
3.078086695,CCC1C2Cc3ccc(O)cc3C1(CC)CCN2CCc1ccccc1
4.122959278,CN(CCSSC#N)CCSSC#N
3.233064678,O=NN(CCCl)CCCl
2.459142093,Cc1ccc(CN(CCCl)Cc2ccc(C)cc2)cc1
2.459142093,CC(C)(Cl)CN(Cc1ccccc1)Cc1ccccc1
3.471963174,CCN(CC)CCN(Cc1ccccc1)Cc1ccccc1
4.635635953,C[N+]1(Cc2ccc(C[N+]3(C)CCCCC3)cc2)CCCCC1
2.680484585,CCC(=O)OC1(c2ccccc2)CCN(Cc2ccccc2)CC1
2.646938387,CCCCN1CCC(O)(C2CN(CCCC)CCC2=O)CC1
3.604287782,CCCCN1CCC(OC(C)=O)(C2CCCCC2)CC1
2.94658419,CCCCN1CCC(OC(=O)CCC)(C2CCCCC2)CC1
3.470508983,CCCCN1CCC(OC(=O)CC)(C2CCCCC2)CC1
2.950979832,CCCCN1CCC(O)(c2ccco2)CC1
3.145165317,CCCCN1CCC(OC(=O)CC)(c2ccco2)CC1
2.703478624,CCCCN1CCC(C)(OC(=O)CC)CC1
2.831682115,CCCC[N+]1([O-])CCC(OC(=O)CC)(c2ccccc2)CC1
3.545912974,CCCCN1CCC(OC(=O)Cc2ccccc2)(c2ccccc2)CC1
3.33119327,CCC(=O)OC1(c2ccccc2)CCN(C(C)CC)CC1
2.900996263,CCCCN1CCC(Cc2cccc(C)n2)(OC(=O)CC)CC1
2.788294099,CCCCN1CCC(OC(C)=O)(c2cccnc2)CC1
2.93942511,CCCCN1CCC(OC(=O)CCC)(c2cccnc2)CC1
2.809794567,CCCCN1CCC(Cc2ccccn2)(OC(C)=O)CC1
2.696129133,CCCCN1CCC(O)(Cc2ccccn2)CC1
2.83028064,CCCCN1CCC(Cc2ccccn2)(OC(=O)CC)CC1
2.508764571,CCCCN1CCC(OC(=O)CC)(c2ccccn2)CC1
2.918939036,CCCCN1CCC(OC(=O)CC)(c2cccnc2)CC1
2.835027075,CCCCN1CCC(O)(c2cccs2)CC1
2.868421063,CCCCN1CCC(OC(=O)CC)(c2cccs2)CC1
