rat_intravenous_LD50_(?log(mol/kg)),canonical_smiles
3.715333664,Clc1ccc(OCCCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
4.255106448,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N
4.18404214,OC(CNCCNc1ccccc1Cl)COc1ccccc1
4.346432441,OC(CNCCNc1c(Cl)cccc1Cl)COc1ccccc1
4.030544788,Cc1ccccc1NCCNCC(O)COc1ccccc1
4.035124597,Cc1ccc(C)c(NCCNCC(O)COc2ccccc2)c1
3.992372616,Cc1cccc(C)c1NCCNCC(O)COc1ccccc1
4.436609071,OC(CNCCNc1ccc(Cl)cc1Cl)COc1ccccc1
4.269573907,Cc1c(Cl)cccc1NCCNCC(O)COc1ccccc1
3.764440953,O=[N+]([O-])c1ccc(NCCNCC(O)COc2ccccc2)cc1
4.198096514,O=[N+]([O-])c1ccccc1NCCNCC(O)COc1ccccc1
3.876863132,O=[N+]([O-])c1cccc(NCCNCC(O)COc2ccccc2)c1
4.25281512,OC(CNCCNc1ccccc1)COc1ccccc1
3.026622748,CC1CCCC2N(C)C=C(C(N)=O)C(=O)N12
3.844900005,COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O
4.732235607,C[N+]12CCCCC1CC(=C(c1ccccc1)c1ccccc1)CC2
5.087862886,C[N+]12CCCCC1CC(=C(c1cccs1)c1cccs1)CC2
4.356959583,C[N+]12CCCCC1CCC(=C(c1ccccc1)c1ccccc1)C2
4.462321799,C[N+]12CCCCC1CCC(=C(c1cccs1)c1cccs1)C2
3.470617319,Clc1ccc(SCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
3.684149395,COc1ccccc1CC(C)N(C)C
3.673488123,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN
3.641949789,COc1ccc(C(=O)N2CCCC2=O)cc1
4.852230288,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
3.568706152,C#CCN(C)Cc1ccc(OC)c2oc(=O)c(-c3ccccc3)cc12
1.96408056,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O
4.220322976,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O
2.746377515,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
4.21110131,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
4.435123836,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
3.050547473,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CNC=N
1.567764968,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
3.499360741,COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1
4.240036543,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
3.991178425,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2OC2CC(N)C(O)C(C)O2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21
4.470317124,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2ccc(O)c(OC)c2)C1OC
4.489149573,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21
3.509068045,CCN(CC)CCOC(=O)c1ccc(NCc2c(CO)cnc(C)c2O)cc1
5.009238371,CC(N)C(OCCN(C(C)C)C(C)C)C(=O)c1ccccc1
3.660161959,COc1cccc(C2(O)CCCCC2CN(C)C)c1
2.78086164,CCOc1occ2cnc(C)c(O)c12
2.445502493,Cc1ncc2coc(OCCO)c2c1O
3.333639277,Cc1ncc(CSSCc2cnc(C)c(O)c2CN)c(CN)c1O
3.23863789,Cc1ncc(CSSCc2cnc(C)c(O)c2CCl)c(CCl)c1O
3.252803987,Cc1ncc(CSSCc2cnc(C)c(O)c2C)c(C)c1O
4.123527952,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1
3.556784782,COC(=O)c1cncn1Cc1ccccc1
4.688648605,CCC(=O)OCC(C(=O)OC1CC2CCC(C1)[N+]2(C)Cc1ccc(-c2ccccc2)cc1)c1ccccc1
4.403528986,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1
3.567113539,Cc1ncc2c(c1O)CSSC2
3.132677476,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
2.627937178,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O
3.287899659,c1cncc(CSSCc2cccnc2)c1
2.726934936,CCSCc1cnc(C)c(O)c1CO
2.811906665,CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O
3.622375239,COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1
3.617288726,Cc1cc(CCCN(C)C)c2c(c1C)NC1C(=O)NC(=O)NC1N2
3.669053549,CN(C)CCCc1cccc2c1NC1NC(=O)NC(=O)C1N2
2.126635674,O=C(O)c1ccc(OCCn2ccnc2)cc1
1.94337523,CSC(C)(C)C(=O)NC(CS)C(=O)O
3.845678779,CCCc1nc(NC(=N)N)oc1CCC
2.46522,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CSC12)c1csc(N)n1
3.605321211,CN1CC(CC(C#N)C(N)=O)CC2c3cccc4[nH]cc(c34)CC21
3.906889679,Cc1cn(-c2c(Cl)cccc2Cl)c(N)n1
3.533107863,CCC(C)CCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C
3.907523851,CC(C)CCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C
5.032790954,O=S1(=O)O[Pt]2(NCC3(CCCCC3)CN2)O1
2.020056572,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1
3.907906138,CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1
4.358283174,CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl
3.828247314,CC1=C(CN2CCCCC2)C(=O)c2ccccc2C1=O
4.499388697,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC
1.959783421,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
4.601357351,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
5.314561209,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
3.890364086,CC(C)(CCn1c(=O)[nH]c2ccccc21)NCC(O)COc1cccc2ccccc12
5.585362531,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)c(F)c(F)c1F
3.830801192,COc1ccc(CC(C)NCC(O)COc2ccccc2)cc1OC
4.340385941,Cc1cccc(OCC(O)CNCCNc2cc(C)ccc2C)c1
4.169429891,Cc1cccc(OCC(O)CNCCNc2c(Cl)cccc2Cl)c1
3.52663969,CNC(=O)Nc1ccccc1OCC(O)CNCCc1ccc(OC)c(OC)c1
3.617326085,COc1ccc(CCNCC(O)COc2ccc(NC(N)=O)cc2)cc1OC
3.681466718,O=[N+]([O-])c1ccc(OCC(O)CNCCNc2ccccc2)cc1
4.123347728,Cc1cccc(OCC(O)CNCCNc2cccc([N+](=O)[O-])c2)c1
3.085686509,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1ccccc1
3.132974385,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(C)=O
3.117760568,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
3.067470109,NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1ccccc1
3.116673038,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O
1.89198216,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
1.817722465,CCN1CCN(C(=O)NC(C(=O)NC2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC32)C(C)O)C(=O)C1=O
2.497457672,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1OC1C(=O)O
3.218586987,N=C(N)Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1
2.025193675,CCN(C(C)=O)c1c(I)c(NC(=O)CCS(=O)(=O)CCC(=O)Nc2c(I)c(C(=O)O)c(I)c(N(CC)C(C)=O)c2I)c(I)c(C(=O)O)c1I
3.041873802,CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
3.254091128,CCC(Cc1c(I)cc(I)c(NC(=O)CN(CC)CCO)c1I)C(=O)O
2.535770178,CCCCCNCC(N)=O
5.338232609,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCN(CCO)CCO)c12
4.488438818,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCO)c12
6.111751988,CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)O)C(C)OC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)C(=O)C(C(C)C)OC(=O)CC1O
4.649748507,C=CCOc1ccccc1N(CC(O)CN1CCN(Cc2ccccc2)CC1)S(=O)(=O)c1ccc(C)cc1
4.849083723,COc1ccc(Cl)cc1N=Nc1ncc[nH]1
3.645302428,O=S1(N2CC2)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1
3.969068618,O=C(O)CC1(CCO)CCCCC1
3.537123667,O=C(O)C1(CCO)CCCCC1
2.367008626,CC(O)CC1(C(=O)O)CCCCC1
1.898168248,O=C(O)C1(CCO)CCCC1
3.797632186,CN1CCC(Oc2ccc(N)cc2)(c2ccccc2)CC1
2.337681233,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
3.993742798,CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC1C(O)C(CO)OC(O)C1NC(C)=O)C(N)=O)C(=O)O
2.992388219,CC(O)C(c1ccc2c(c1)OCO2)N1CCOCC1
3.564776497,CNC1(C)Oc2ccccc2O1
4.530652119,CC1(CCOCCCN2CCCCC2)Oc2ccccc2O1
4.184678815,CC(C)CCN1CCC(OC(=O)c2ccccc2)CC1
3.842654895,CC(=O)SCc1cnc(C)c(O)c1CSC(C)=O
4.040564104,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1
3.371591164,CCC1CC(=O)NC(=O)C1
3.233860557,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br
3.551411268,CN(C)CCOC(=O)c1ccc(N)cc1O
3.461420403,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
1.735134165,CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
2.49017418,CC(C)CC(NC(=O)C1CCCC(=O)N1)C(=O)N1CCCC1C(N)=O
2.504714477,O=C(O)C=Cc1ccc(Cn2ccnc2)cc1
3.552443461,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
3.89189672,O=C(O)NN1C(CCCOc2ccc(F)cc2)CC(O)C2CCCCC21
4.351018299,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(C)C)c1ccccc1CC2
5.133021279,COC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCCCC1)c1ccccc1CC2
4.073835376,COC(=O)Nc1ccc2c(c1)N(C(=O)CCN(C)C)c1ccccc1CC2
3.978259931,CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1CC2
4.21693854,CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CCN(C)C)c1ccccc1CC2
4.527770572,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2
3.481351079,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21
3.107781805,CCC1CC(C(=O)N(C)C2C(=O)NC(CC(C)C)C(=O)N3CC(C)CC3C(=O)NC(CCC(C)C)C(=O)N(C)C(C(C)C)C(=O)N3CCCC3C(=O)N(C)C(CC(C)C)C(=O)NCC(=O)OC2C)N(C(=O)C(C(C)C)N(C)C(=O)C(O)CC)C1
3.422616217,CCN1CCc2c3n(c4ccccc24)C(C(=O)OC)=CCC31
3.567293294,CCCC1(c2cccc(O)c2)CCN(C)CC1C
1.812059892,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1
3.915985816,CCCCCCCCOc1ccc(C(=O)NC2CC(O)C(O)NC(=O)C3C(O)C(C)CN3C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c3ccc(O)cc3)NC(=O)C3CC(O)CN3C(=O)C(C(C)O)NC2=O)cc1
2.529526597,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1
3.656483323,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
4.257693273,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
1.779820608,CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I
4.222767439,COc1ccc2c(c1)-c1c(ccc(OC)c1O)CC(CCc1ccccc1)N(C)CC2
4.166302971,NC1=NCC2c3ccccc3Cc3ccccc3N12
4.019675586,Cc1ccccc1OCC(O)CN(N=CNC(=O)c1ccccc1)C(C)C
3.201143293,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1
2.740923923,Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C
2.549646727,O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCS
1.804156477,O=C(NC(CO)C(O)CO)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(N(ON(c2c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c2I)C2CC2O)C2CC2O)c1I
4.230591549,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
1.853131815,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O
2.984459801,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21
3.619121267,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
3.426105543,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC
3.621587684,CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2
3.42948192,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)O
3.697828277,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC
4.709260384,CCCCNc1ccc2c(c1)C(=O)N(CCN(CC)CC)C2=O
2.087548734,CC1(C)SSCC(C(=O)O)NC1=O
6.097804249,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O
2.085113551,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CSC12)c1csc(N)n1
3.121793054,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
3.034030444,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O
3.612609589,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O
2.324493377,COc1ccc(C2NC(=O)C(C)S2)cc1OC
2.269701642,COc1ccccc1C1NC(=O)C(C)S1
2.269701642,COc1ccc(C2NC(=O)C(C)S2)cc1
2.276230425,COc1cc(C2NC(=O)CCS2)cc(OC)c1OC
2.227583364,COc1ccc(C2NC(=O)CCS2)cc1OC
2.172791629,COc1ccccc1C1NC(=O)CCS1
2.172791629,COc1ccc(C2NC(=O)CCS2)cc1
3.01122143,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2CC1C(=O)O
3.057204327,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC
2.429194928,CNC(=O)c1sc(-c2cc(OC)c(OC)c(OC)c2)nc1C
2.465432426,CCCNC(=O)c1sc(-c2cc(OC)c(OC)c(OC)c2)nc1C
2.365383455,COc1ccc(-c2nc(C)c(C(N)=O)s2)cc1OC
2.386736707,CNC(=O)c1sc(-c2ccc(OC)c(OC)c2)nc1C
2.426530238,CCCNC(=O)c1sc(-c2ccc(OC)c(OC)c2)nc1C
2.315807717,COc1ccccc1-c1nc(C)c(C(N)=O)s1
2.339673335,CNC(=O)c1sc(-c2ccccc2OC)nc1C
2.38379742,CCCNC(=O)c1sc(-c2ccccc2OC)nc1C
2.315807717,COc1ccc(-c2nc(C)c(C(N)=O)s2)cc1
2.339673335,CNC(=O)c1sc(-c2ccc(OC)cc2)nc1C
2.38379742,CCCNC(=O)c1sc(-c2ccc(OC)cc2)nc1C
2.412510841,CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1
3.949481226,COC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1CC2
4.783280023,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1CC2
1.627622663,OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O
4.829917681,CCOC(=O)C(CCSC)CC(=O)C(Cc1cccc(N(CCCl)CCCl)c1)NC(=O)C(N)Cc1ccc(F)cc1
1.676291129,O=C(O)c1ccccc1C(=O)N1CCSC1
3.004587889,CCN1CCCC1CNC(=O)c1c(OC)ccc(I)c1O
1.85267688,O=C(O)CSCC(=O)NC1CCSC1=O
4.246527508,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
2.158786024,CC(O)C1C(=O)N2C(C(=O)O)=C(COC(N)=O)SC12
3.653778859,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccsc1C(N)=O
4.370888706,COc1cc(OC)cc(C(=O)OC2CC3CCC(C2)N3C)c1
4.482517875,Cc1cc(C)cc(C(=O)OC2CC3CCC(C2)N3C)c1
2.283100838,O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CSC2C(NC(=O)C(NC(=O)c3[nH]cnc3C(=O)O)c3ccccc3)C(=O)N12
4.010112116,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC(=O)C=CC(=O)O)C(C)(C)C5CCC43C)C2C1
3.300030894,CC(C)NCC(O)COc1cccc2c1OCC(O)C2
1.921822427,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1
3.660034525,CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC
3.185082971,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
4.131392011,Cc1c(-c2ccccc2)oc2c(C(=O)OC(C)(C)CN3CCCCC3)cccc2c1=O
2.779279826,O=C(CCBr)N1CC[N+]2(CC1)CC[N+]1(CCN(C(=O)CCBr)CC1)CC2
3.343281505,Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1
2.0013149,NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
1.453866978,CCN(CC)c1cccc(OC(=O)Nc2ccccc2)c1
3.544538275,O=C1c2ccccc2C(=O)N1CCc1ccccn1
2.013686681,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1
4.066870781,N#Cc1cc2c(OCC(O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cccc2[nH]1
2.514995316,O=C(O)c1ccc2c(c1)CCC(Cn1ccnc1)C2
4.530687667,CSCCN1C2CCC1CC(OC(=O)c1ccccc1)C2
3.029869822,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
4.55330809,CC(C)n1nc(-c2cccc(Cl)c2Cl)c(=N)nc1N
2.614957152,N#CCC(=O)NNc1ccc([N+](=O)[O-])o1
3.247232384,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
2.433556781,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1
4.162042832,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
3.257306092,NNC(=O)c1ccc(N)cc1-c1ccc([N+](=O)[O-])o1
3.846201668,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC
2.787801246,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12
3.770416447,Cc1cccc(C)c1NN=C(N)N(C)C
2.775513926,NCCN1CCCCC1
3.678914253,N=C(N)Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1
3.718538711,CCN(CC)C(=O)C1(c2ccccc2)CC1CN
4.239386617,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC
3.532343036,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1
3.5017109,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
4.660909095,O=[As]c1ccc(O)c([N+](=O)[O-])c1
2.202737156,CCc1nnc(N)s1
3.70576585,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
3.449259415,CCN(CC)CCOc1ccc(C=Cc2ccccc2)cc1
2.639277126,CC(=O)Nc1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I
4.986452836,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2
3.686128014,CCCNC(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1
3.67490588,N#Cc1ccc(C2CCCc3cncn32)cc1
3.542393067,CN(C)Cc1ccc(CSCCN=C(C[N+](=O)[O-])N2CCN(C)CC2)o1
1.851076236,CC(C)(O)C1CC=C(CCO)C(O)C1
4.718727911,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)OCCC(C)(C)O)CC(O)CC1O
2.227536215,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1
3.489044917,O=P(O)(O)C(O)(CCCc1ccc(N(CCCl)CCCl)cc1)P(=O)(O)O
2.729069575,CC(C)NCC(O)CN1CCCCCC1
4.073239755,CC(C)CC1C(c2ccccc2)OC(=O)N1CCCN1CCCCCC1
4.501598805,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1
3.929304308,CC(C)CC1C(c2ccccc2)OC(=O)N1CCCN1CCCCC1
4.983992223,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1
3.566340055,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O
4.532360791,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
2.40981662,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1
3.687026955,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
4.65266711,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2
4.205870899,COC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2
3.95693733,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2
3.105556794,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1
4.468334331,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCCNC(C)(C)C
4.540288852,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCCN(C(C)C)C(C)C
4.353302857,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCC(O)CNC(C)(C)C
4.577191382,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCN(C(C)C)C(C)C
4.513637275,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCN1CCCCC1
4.088071087,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCN1CCOCC1
4.519921365,CCN(CC)CCCOc1ccccc1OC(=Cc1ccccc1)C(C)=O
4.078011636,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
3.766115283,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1
4.504544167,CCC1(CO)CCCN2CCc3c([nH]c4ccccc34)C21
4.770879982,Cl[TeH]1(Cl)(Cl)OCCO1
3.680971776,Cc1ccc(C(O)(P(=O)(O)O)P(=O)(O)O)cc1N(CCCl)CCCl
4.229480135,CN(C)C(=O)C(CC[N+](O)=CCC(C)(O)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1
4.348606622,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
3.317238117,CC(=O)c1c2c(c(C)[nH]c1=O)CC(c1ccncc1)CC2
3.322662669,CCCc1c(OCc2cccn3c(=O)c(-c4nn[nH]n4)cnc23)ccc(C(C)=O)c1O
2.700194072,COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1
