mouse_intraperitoneal_LD50_(?log(mol/kg))_(?log(mol/kg)),canonical_smiles
3.425371166,COc1ccc2cc(C(=O)Cn3ccnc3)ccc2c1
3.398462585,O=C(CCn1ccnc1)c1ccc2ccccc2c1
3.34692188,c1ccc2cc(CCn3ccnc3)ccc2c1
2.408453183,Cc1cccc(C2NCCS2)c1
4.300795051,COC(=O)NC1C(C)OC(OC2CC=C(C)C3C=CC4C(OC5CC(OC6COC(C)C(OC7CC(O)C(O)C(C)O7)C6)C(OC(C)=O)C(C)O5)C(C)CC(C)C4C3(C)C(=O)C3=C(O)C4(CC(C=O)=CC(O)C4C=C2C)OC3=O)CC1(C)[N+](=O)[O-]
2.487584713,COc1cccc(C2(O)C(=O)c3ccccc3C2=O)c1O
3.090794528,COc1ccc(C2(O)C(=O)c3ccccc3C2=O)c(O)c1OC
2.653299553,COc1cc(O)c(C2(O)C(=O)c3ccccc3C2=O)c(OC)c1OC
5.352403436,COc1cc2c3c(c1OC)Oc1ccc(cc1)CC1c4c(cc(OC)c(OC)c4Oc4ccc(cc4)CC3[N+](C)(C)CC2)CC[N+]1(C)C
2.527146366,CC(=O)Nc1cc(CC(=O)O)cc(-c2ccccc2)c1
2.573054455,COc1ccc(-c2cc(CC(=O)O)cc(NC(C)=O)c2)cc1
2.804902185,CC(=O)Nc1cc(-c2cccc(CC(=O)O)c2)ccc1Cl
2.603712304,Nc1cc(CC(=O)O)cc(-c2ccccc2)c1
2.507331232,COc1ccc(-c2cc(N)cc(CC(=O)O)c2)cc1
2.815757007,Nc1cc(CC(=O)O)cc(-c2ccc(Cl)cc2)c1
2.481216823,COc1ccc(-c2cccc(CC(=O)O)c2)cc1
3.015579869,O=C(O)Cc1cccc(-c2ccc(Cl)cc2)c1
2.940370391,O=C(O)Cc1cc(Cl)cc(-c2ccccc2)c1
2.686164124,COc1ccc(-c2cc(Cl)cc(CC(=O)O)c2)cc1
2.997133115,O=C(O)Cc1cc(Cl)cc(-c2ccc(Cl)cc2)c1
2.609360573,O=C(O)Cc1cc(F)cc(-c2ccccc2)c1
2.655933869,COc1ccc(-c2cccc(C(C)C(=O)O)c2)cc1
2.964387912,CC(C(=O)O)c1cccc(-c2ccc(Cl)cc2)c1
3.190865066,CC(C(=O)O)c1cc(Cl)cc(-c2ccccc2)c1
3.011727313,COc1ccc(-c2cc(Cl)cc(C(C)C(=O)O)c2)cc1
3.169034863,CC(C(=O)O)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1
2.635044811,CC(C(=O)O)c1cc(F)cc(-c2ccccc2)c1
3.144122556,CC(C(=O)O)c1cc(F)cc(-c2ccc(Cl)cc2)c1
2.970939613,O=C(O)Cc1cc(F)cc(-c2ccc(Cl)cc2)c1
3.23996602,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1
2.927008015,Nc1cccc(C(=O)O)c1N
2.51961473,O=C1NCCCN1/N=C/c1ccc([N+](=O)[O-])o1
2.667570735,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC
3.354901443,CCCCCC(O)C=CC=O
2.805567911,CN(C)n1c(=O)[nH]c2ccc(Cl)cc2c1=O
3.075491809,CCn1c(=O)n(N(C)C)c(=O)c2ccc(Cl)cc21
2.292307862,C=CCc1ccc(OCCc2ccccc2)c(OC)c1
3.156502863,O=C(O)CCCCCCCCCCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCCCCCCCCCC(=O)O)CC(=O)O)CC(=O)O
2.229304625,CC(C)(C(=O)c1ccccc1)C(O)c1ccccc1
2.460558089,CC(C)(C(=O)c1ccccc1)C(O)c1ccc(Cl)cc1
2.460558089,CC(C)(C(=O)c1ccccc1)C(O)c1cccc(Cl)c1
2.460558089,CC(C)(C(=O)c1ccccc1)C(O)c1ccccc1Cl
2.333405623,CC(C)(C(=O)c1ccccc1)C(O)c1ccc(Cl)cc1Cl
2.823767572,CC(C)(C(=O)c1ccccc1)C(O)c1ccc(Br)cc1
2.771724141,CC(C)(C(=O)c1ccccc1)C(O)C(Cl)(Cl)Cl
3.986246938,CC1(C2CCC(=O)NC2=O)C(=O)c2ccccc2C1=O
4.376763304,O=C1CCC(C2(c3ccccc3)C(=O)c3ccccc3C2=O)C(=O)N1
4.727140238,O=C1CCC(C2(c3ccccc3)C(=O)C3=C(SCCS3)C2=O)C(=O)N1
3.206350511,Cn1c(-c2ccccc2)cn2c3cncnc3nc12
2.605817707,Fc1ccc(-c2[nH]c3ccccc3c2CN2CCN(c3ccc(F)cc3)CC2)cc1
2.623177936,Fc1ccc(-c2[nH]c3ccccc3c2CN2CCN(c3ccc(Cl)cc3)CC2)cc1
2.58600861,Fc1ccc(-c2[nH]c3ccccc3c2CN2CCN(c3ccccc3)CC2)cc1
2.616471313,O=C(CN1CCN(c2ccccc2)CC1)c1c(-c2ccc(F)cc2)[nH]c2ccccc12
2.651220815,O=C(CN1CCN(c2ccc(Cl)cc2)CC1)c1c(-c2ccc(F)cc2)[nH]c2ccccc12
4.56613377,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)CC(=O)NC(C(=O)NC(OC1OC(C)C(N)C(O)C1O)C(O)c1nc(-c2nc(C(=O)NCCCCN)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1
5.024445727,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(OCC(C)C)C3=O)N1CC1NC12
4.778634603,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(OCCC(C)C)C3=O)N1CC1NC12
3.673100489,CCCCCCCCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21
3.732746389,CCCCCCCCCCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21
3.149742842,CN1CCCC1CC(=O)c1ccccc1
3.227376592,CN1CCCC1CC(=O)c1cccs1
5.154110998,CN(C)c1ccc2c(c1)c(-c1ccccc1)[n+](C)c1cc(N(C)C)ccc21
6.219697048,COc1ccc2nc(C(=O)NC3COC(=O)C(C(C)(C)O)N(C)C(=O)CN(C)C(=O)CNC(=O)C4C(O)CC=NN4C(=O)C(NC(=O)c4nc5ccc(OC)cc5cc4O)COC(=O)C(C(C)(C)O)N(C)C(=O)CN(C)C(=O)CNC(=O)C4C(O)CC=NN4C3=O)c(O)cc2c1
1.99815613,O=C1NC(=Cc2ccccc2Cl)C(=O)N1c1ccccc1
2.886238644,O=C1C(=Cc2ccccc2Cl)NC(=[Se])N1c1ccccc1
2.018084395,Cc1ccc(N2C(=O)NC(=Cc3ccccc3Cl)C2=O)cc1
2.4956796,Cc1ccc(N2C(=O)C(=Cc3ccccc3Cl)NC2=[Se])cc1
1.99815613,O=C1NC(=Cc2cccc(Cl)c2)C(=O)N1c1ccccc1
2.293518679,O=C1C(=Cc2cccc(Cl)c2)NC(=[Se])N1c1ccccc1
2.018084395,Cc1ccc(N2C(=O)NC(=Cc3cccc(Cl)c3)C2=O)cc1
2.661046994,Cc1ccc(N2C(=O)C(=Cc3cccc(Cl)c3)NC2=[Se])cc1
1.99815613,O=C1NC(=Cc2ccc(Cl)cc2)C(=O)N1c1ccccc1
2.081215247,O=C1C(=Cc2ccc(Cl)cc2)NC(=[Se])N1c1ccccc1
2.018084395,Cc1ccc(N2C(=O)NC(=Cc3ccc(Cl)cc3)C2=O)cc1
2.097739591,Cc1ccc(N2C(=O)C(=Cc3ccc(Cl)cc3)NC2=[Se])cc1
2.988765502,CCCn1cnc2c1c(=O)n(CCCC(C)=O)c(=O)n2C
3.588272828,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
4.21449857,COc1cc2c(c(OC)c1OC)-c1ccc(SCc3ccccc3)c(=O)cc1C(NC(C)=O)CC2
4.425835281,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccc([N+](=O)[O-])cc1)CC2
4.278348375,COc1cc2c(c(OC)c1OC)-c1ccc(NCc3ccccc3)c(=O)cc1C(NC(C)=O)CC2
5.509950609,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2
3.032050342,CC(C)NCC(O)COc1cccs1
3.184398017,CC(C)(C)NCC(O)COc1cccs1
3.227167854,COc1ccc(CCNCC(O)COc2cccs2)cc1OC
3.032050342,CC(C)NCC(O)COc1ccsc1
3.199121274,CC(C)(C)NCC(O)COc1ccsc1
3.227167854,COc1ccc(CCNCC(O)COc2ccsc2)cc1OC
1.273032252,C[N+](C)(C)NCCC(=O)O
2.324150706,COc1ccc(-c2nc3c4ccccc4ccc3n2C(C)C)cc1
6.886291706,COc1ccc2nc(C(=O)NC3COC(=O)C(C(C)(C)O)N(C)C(=O)CN(C)C(=O)CNC(=O)C4C(OC(C)=O)CC=NN4C(=O)C(NC(=O)c4nc5ccc(OC)cc5cc4O)COC(=O)C(C(C)(C)O)N(C)C(=O)CN(C)C(=O)CNC(=O)C4C(O)CC=NN4C3=O)c(O)cc2c1
3.979521747,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC1OCC(O)C(O)C1O)CC2
3.428724256,c1ccc(CN2CCC(Nc3ncccn3)CC2)cc1
3.450850851,CN(Cc1ccccc1)C1CCN(c2ncccn2)CC1
2.450850851,Cc1ccccc1CN1CCC(Nc2ncccn2)CC1
2.973729597,Cc1cccc(CN2CCC(Nc3ncccn3)CC2)c1
3.450850851,Cc1ccc(CN2CCC(Nc3ncccn3)CC2)cc1
2.481168779,Clc1ccccc1CN1CCC(Nc2ncccn2)CC1
2.481168779,Clc1cccc(CN2CCC(Nc3ncccn3)CC2)c1
3.481168779,Clc1ccc(CN2CCC(Nc3ncccn3)CC2)cc1
2.99766301,COc1ccccc1CN1CCC(Nc2ncccn2)CC1
3.474784264,COc1cccc(CN2CCC(Nc3ncccn3)CC2)c1
3.474784264,COc1ccc(CN2CCC(Nc3ncccn3)CC2)cc1
3.045107734,COc1ccc(Cl)cc1CN1CCC(Nc2ncccn2)CC1
3.050835855,Clc1ccc(CN2CCC(Nc3ncccn3)CC2)cc1Cl
3.039303053,COc1ccc(CN2CCC(Nc3ncccn3)CC2)cc1OC
3.494673489,c1cnc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1
3.450850851,CC(c1ccccc1)N1CCC(Nc2ncccn2)CC1
2.973729597,CN(c1ncccn1)C1CCN(Cc2ccccc2)CC1
3.51375015,CN(c1ncccn1)C1CCN(Cc2ccc3c(c2)OCO3)CC1
3.540156724,COc1ccc(Cl)cc1CN1CCC(N(C)c2ncccn2)CC1
3.471904573,CCN(c1ncccn1)C1CCN(Cc2ccccc2)CC1
3.761019981,CN(c1ncc(Cc2cnc(N(C)C3CCN(Cc4ccccc4)CC3)nc2)cn1)C1CCN(Cc2ccccc2)CC1
3.345576942,CN(c1ncc(Cc2cnc(N(C)C3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2)cn1)C1CCN(Cc2ccc3c(c2)OCO3)CC1
3.51375015,CN(Cc1ccc2c(c1)OCO2)C1CCNC(c2ncccn2)C1
2.994783318,CCN(Cc1ccccc1)C1CCN(c2ncccn2)CC1
2.310125917,Cc1ccccc1OCCc1nn[nH]n1
2.351508356,Clc1ccccc1OCCc1nn[nH]n1
2.448418369,Clc1ccc(OCCc2nn[nH]n2)cc1
2.371442857,O=[N+]([O-])c1ccccc1OCCc1nn[nH]n1
2.389466243,Oc1ccc2ccccc2c1CCc1nn[nH]n1
2.876343593,c1csc(C2CNCCO2)c1
2.688066369,COc1ccc(C2=NN(c3ccccc3C)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.688066369,COc1ccc(C2=NN(c3cccc(C)c3)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.688066369,COc1ccc(C2=NN(c3ccc(C)cc3)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.712360918,COc1ccc(C2=NN(c3c(C)cc(C)cc3C)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.702087446,COc1ccc(C2=NN(c3ccccc3OC)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.702087446,COc1ccc(C2=NN(c3cccc(OC)c3)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.702087446,COc1ccc(C2=NN(c3ccc(OC)cc3)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.705881665,COc1ccc(C2=NN(c3ccccc3Cl)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.705881665,COc1ccc(C2=NN(c3cccc(Cl)c3)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.734372523,COc1ccc(C2=NN(c3c(Cl)cccc3Cl)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.76110882,COc1ccc(C2=NN(c3c(Cl)cc(Cl)cc3Cl)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.742739267,COc1ccc(C2=NN(c3cc([N+](=O)[O-])ccc3Cl)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.714809901,COc1ccc(C2=NN(c3ccccc3[N+](=O)[O-])C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.714809901,COc1ccc(C2=NN(c3cccc([N+](=O)[O-])c3)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.714809901,COc1ccc(C2=NN(c3ccc([N+](=O)[O-])cc3)C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
2.750947867,COc1ccc(C2=NN(c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])C(c3c(-c4ccc(OC)cc4)[nH]c4ccccc34)C2)cc1
4.55733698,CC1NC(CCCCCCCCCCC2=CCN3CCCC3C2CCCCCCCCCCC2CCC(O)C(C)N2)CCC1O
3.035795758,Clc1ccc(CN2CCc3ncccc3C2)cc1Cl
3.036741887,c1ccc(CCN2CCc3ncccc3C2)cc1
3.933209265,COc1ccc(CCNCC(O)COc2ccc(NC(=O)NC3CCCCC3)cc2)cc1OC
1.642432721,C=C[Ge]12OCCN(CCO1)CCO2
2.817390823,O=C(NCCCCNC(=O)c1ccccc1O)c1ccccc1O
2.885899231,O=C(NCCCCCCCCNC(=O)c1ccccc1O)c1ccccc1O
4.613323741,C=C(C)C1CCc2c(C)cc(O)c(C(=O)O)c2C1
2.687390714,Cc1ccc(S(=O)(=O)N2CC(=Cc3ccccc3)C(=O)c3ccccc32)cc1
2.789586924,COc1ccc2c(c1)C(=O)C(=Cc1ccccc1)CN2S(=O)(=O)c1ccc(C)cc1
2.844067339,COc1ccc2c(c1)C1=NN(C(C)=O)C(c3ccccc3)C1CN2S(=O)(=O)c1ccc(C)cc1
3.766489685,COc1ccccc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
3.132682636,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1cccc(Cl)c1Cl
2.43483665,Cn1c(-c2ccccc2)cn2c3c(=O)[nH]c(=O)n(C)c3nc12
3.860052147,COc1cc(NC(C)=O)c(Cl)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
2.745800613,CC(=O)N1N=C2c3ccccc3N(S(=O)(=O)c3ccc(C)cc3)CC2C1c1ccccc1
3.818095081,O=C(OC1CC[N+]2(CCCC2)C1)C(O)(c1ccccc1)C1CCCCC1
3.707853936,O=C(OC1CC[N+]2(CCCC2)C1)C(O)(c1ccccc1)C1CCCC1
3.217557694,CC(C)CC(=O)OC1OC=C(CO)C2CC(O)C(CO)C12
2.880613389,CC(=O)CC1(O)C(=O)Nc2ccc(Br)cc21
2.798860732,CNN(C)c1csc(=O)[nH]1
2.445918405,N[n+]1ccc2ccccc2c1
2.682065492,O=C(N[n+]1ccc2ccccc2c1)c1ccc(Cl)cc1
3.261693164,COc1nc(N)ncc1C(=O)NC1CC2CCC(C1)N2Cc1ccc(Cl)cc1
3.219102947,COc1ccc(CN2C3CCC2CC(NC(=O)c2cnc(N)nc2OC)C3)cc1
3.069588413,COc1nc(N)ncc1C(=O)NC1CC2CCC(C1)N2Cc1ccc(C)cc1
3.267536422,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
3.710740564,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccc(F)cc1
3.116665015,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccc(Br)cc1
3.780164768,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1cccc(C(F)(F)F)c1
3.534042433,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccc(Cl)cc1
3.059184618,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccc(C)cc1
3.457124626,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1cccc(C)c1
3.680170468,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1cccc(Cl)c1
3.518855037,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1cccc(F)c1
3.116665015,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1cccc(Br)c1
3.108279967,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccc(Cl)c(Cl)c1
3.398327805,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1cccs1
3.312606874,CCc1ccc(CN2C3CCC2CC(NC(=O)c2cc(Br)c(N)cc2OC)C3)cc1
3.507472275,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccsc1
3.107523702,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccc(C(F)(F)F)cc1
3.419225645,COc1nc(N)ncc1C(=O)NC1CC2CCC(C1)N2Cc1ccc(Br)cc1
3.573059143,COc1cc(NC(C)=O)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
3.380516749,COc1cc(NC(=O)C(F)(F)F)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
3.616238259,COc1cc(NC(=O)C(F)(F)F)c(Cl)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
3.10573977,COc1ccc([N+](=O)[O-])cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
3.487199672,COc1ccc(F)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
3.417899727,COc1ccc(O)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
3.738266709,COc1cc(OC)c(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)cc1OC
3.710237986,COc1ccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c(OC)c1OC
3.562860051,COc1cc(N)ccc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
3.908243106,COc1ccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c(OC)c1
3.511753053,COc1cc(N)c(Cl)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccco1
3.56708093,COc1cc(N)c(Cl)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccsc1
3.378024694,COc1cc(N)c(Cl)cc1C(=O)NC1CC2CCC(C1)N2Cc1cccs1
3.320784998,COc1c(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)cc(Br)c(N)c1Br
3.434212929,COc1cc(OC)cc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1
3.334752876,COc1nc(N)ncc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1
3.184645511,N#CC=Cc1ccc(Br)cc1
3.28466702,O=C(CN1CCOCC1)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1
5.65445645,C=C(C)C12OC3(C=CC=CCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(C)=O
3.393379043,CN(C(=N)c1ccccc1)c1ccccc1
4.847417174,COCC1(CCC(C)=C(C)C)Nc2ccc(C(=O)O)cc2CC1Cl
3.098696322,CN(C)C1=Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
3.33467639,COc1ccccc1N1CCN(CCCOc2ccc(N)cc2)CC1
2.745442276,O=c1c2c3c(sc2nc2scc(-c4ccc(Br)cc4)n12)CCCC3
2.584546461,O=C(Nc1ccccc1C(=O)O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
2.380023472,O=C(Nc1ccc(C(=O)O)c(O)c1)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
2.361435194,O=C(Nc1ccc(O)cc1)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
3.676245647,COc1cc2c(cc1OC)-c1cc(Nc3c(C)cc(C)cc3C)nc(=O)n1CC2
4.176624952,COc1cc2c(cc1OC)-c1cc(N(C)c3c(C)cc(C)cc3C)nc(=O)n1CC2
3.809844489,CCN(c1cc2n(c(=O)n1)CCc1cc(OC)c(OC)cc1-2)c1c(C)cc(C)cc1C
2.855702042,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC
2.764627194,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
2.416442551,O=C(OCC(CO)(CO)COC(=O)c1ccccc1)c1ccccc1
4.026438101,CCCCCCCCCCOC(=O)C[N+](C)(C)CCSCC[N+](C)(C)CC(=O)OCCCCCCCCCC
2.444600587,CCCCCCC(C(C)O)n1cnc2c(=O)nc[nH]c21
2.864482263,O=C1NC(=O)C(=Cc2cccc(C(F)(F)F)c2)N1
3.50551626,O=C1NC(=O)C(c2ccccc2)(c2cccc(C(F)(F)F)c2)N1
2.753008215,CN1C(=O)NC(Cc2cccc(Br)c2)C1=O
2.890861557,CN1C(=O)NC(Cc2cccc(C(F)(F)F)c2)C1=O
2.867886512,O=C1NC(=O)C(Cc2cccc(C(F)(F)F)c2)N1
2.837953143,CCOC(=O)CN1C(=O)NC(Cc2cccc(C(F)(F)F)c2)C1=O
2.918521001,O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccccc1-c1nc2ccccc2[nH]1
2.617491005,O=c1c2ccccc2nc(-c2ccccc2)n1-c1cccc(-c2nc3ccccc3[nH]2)c1
2.617491005,O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccc(-c2nc3ccccc3[nH]2)cc1
2.693167457,O=c1c2cc(Br)ccc2nc(-c2ccccc2)n1-c1ccccc1-c1nc2ccccc2[nH]1
2.693167457,O=c1c2cc(Br)ccc2nc(-c2ccccc2)n1-c1cccc(-c2nc3ccccc3[nH]2)c1
2.994197452,O=c1c2cc(Br)ccc2nc(-c2ccccc2)n1-c1ccc(-c2nc3ccccc3[nH]2)cc1
2.757593391,O=c1c2cc(Br)cc(Br)c2nc(-c2ccccc2)n1-c1cccc(-c2nc3ccccc3[nH]2)c1
3.255565153,O=c1c2cc(I)ccc2nc(-c2ccccc2)n1-c1ccccc1-c1nc2ccccc2[nH]1
2.732686408,O=c1c2cc(I)ccc2nc(-c2ccccc2)n1-c1cccc(-c2nc3ccccc3[nH]2)c1
3.033716404,O=c1c2cc(I)ccc2nc(-c2ccccc2)n1-c1ccc(-c2nc3ccccc3[nH]2)cc1
2.634772409,Cc1nc2ccc(Br)cc2c(=O)n1-c1cccc(-c2nc3ccccc3[nH]2)c1
2.634772409,Cc1nc2ccc(Br)cc2c(=O)n1-c1ccc(-c2nc3ccccc3[nH]2)cc1
2.707731091,Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1ccccc1-c1nc2ccccc2[nH]1
2.707731091,Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1cccc(-c2nc3ccccc3[nH]2)c1
3.008761086,Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1ccc(-c2nc3ccccc3[nH]2)cc1
2.939037534,COCC(O)Cn1ccnc1N
2.005575146,COc1cc(-c2oc3ccc(OC)c(O)c3c(=O)c2OC)ccc1OC(O)C(O)C(=O)C(O)C(C)O
2.757593391,O=c1c2cc(Br)cc(Br)c2nc(-c2ccccc2)n1-c1ccc(-c2nc3ccccc3[nH]2)cc1
1.797725836,CCN1CCN(C(=O)NC(C(=O)NC2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC32)C(C)O)C(=O)C1=O
2.023513095,C[Si](CC[Si]12OCCN(CCO1)CCO2)(c1cccs1)c1cccs1
2.117246431,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1OC1C(=O)O
2.486301517,CC(=CC(=O)c1ccccc1)N1CCN(c2ccccc2)CC1
2.511079507,CC(=CC(=O)c1ccccc1)N1CCN(c2ccc(F)cc2)CC1
2.5733428,CC(=CC(=O)c1ccccc1)N1CCN(c2cccc(C(F)(F)F)c2)CC1
2.511079507,CC(=CC(=O)c1cccc(F)c1)N1CCN(c2ccccc2)CC1
2.393246946,CC(=CC(=O)c1cccc(F)c1)N1CCCCC1
2.496060189,COc1ccc(CCNC(C)=CC(=O)c2cccc(F)c2)cc1
2.534519804,CC(=CC(=O)c1cccc(F)c1)N1CCN(c2ccc(F)cc2)CC1
2.593724572,CC(=CC(=O)c1cccc(F)c1)N1CCN(c2cccc(C(F)(F)F)c2)CC1
2.530724634,CC(=CC(=O)c1ccc(F)cc1)N1CCC(O)(c2ccccc2)CC1
2.593724572,CC(=CC(=O)c1ccc(F)cc1)N1CCN(c2cccc(C(F)(F)F)c2)CC1
2.396696147,CC(=CC(=O)c1ccc(F)cc1)N1CCOCC1
2.511079507,CC(=CC(=O)c1ccc(F)cc1)N1CCN(c2ccccc2)CC1
2.534519804,CC(=CC(=O)c1ccc(F)cc1)N1CCN(c2ccc(F)cc2)CC1
2.626373734,CC(=CN1CCN(c2ccccc2C)CC1)C(=O)c1ccc(F)cc1
2.644011225,CC(=CN1CCN(c2ccc(C)c(C)c2)CC1)C(=O)c1ccc(F)cc1
2.532568395,CC(=Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2)CC1
2.611565064,CC(=Cc1ccc(Cl)cc1)C(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1
2.656299122,CC(=Cc1ccc(Cl)cc1)C(=O)N1CCCCC1
3.112827827,CC(=Cc1ccc(Cl)cc1)C(=O)N1CCN(C)CC1
2.518286205,COc1ccc(CCNC(=O)C(C)=Cc2ccc(Cl)cc2)cc1
2.462003959,CC(=Cc1ccc(Cl)cc1)C(=O)Nc1cccc(F)c1
2.718250056,COc1ccc(C=C(C)C(=O)NCCc2ccc(OC)c(OC)c2)cc1
2.610447221,COc1ccc(C=C(C)C(=O)N2CCN(c3ccccc3)CC2)cc1
2.545858605,COc1ccc(C=C(C)C(=O)N2CCC(O)(c3ccccc3)CC2)cc1
2.545809172,CC(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N1CCN(c2ccccc2)CC1
2.652222892,COc1ccc(CCNC(=O)C(C)=Cc2ccc([N+](=O)[O-])cc2)cc1OC
2.44136831,CC(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N1CCOCC1
2.438257472,CC(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N1CCCCC1
2.478491287,CC(=Cc1ccc([N+](=O)[O-])cc1)C(=O)NC(C)C
3.02992732,CC1N=C2CC(c3ccccc3)CN2C1=O
