rat_oral_LD50_(?log(mol/kg)),canonical_smiles
2.612285721,CCCCOC(=O)c1ccc(-n2nc(OCCN(CC)CC)c3ccccc32)cc1
2.323809826,CCCCOC(=O)c1ccc(-n2nc(OCCN3CCCCC3)c3ccccc32)cc1
2.597149782,CCCCOC(=O)c1ccc(-n2nc(OCCCN(C)C)c3ccccc32)cc1
2.639055966,CCCCOC(=O)c1ccc(-n2nc(OCCCN3CCCCC3)c3ccccc32)cc1
3.43982317,CC(=O)OC(C)C(C)C(=O)OCC12C3CC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C1CC(C)(C)C(O3)C2O
3.053244542,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
2.866638975,C=CC(=O)OCC(=O)OCC
2.608236165,CCN1CCCC(Nc2cc(C)nc(NC(=N)Nc3ccc(Cl)c(Cl)c3)n2)C1
2.289617326,CSc1nnc(C(C)(C)C)c(=O)n1N
2.592949118,C/N=N/Nc1ccc(C)cc1
3.958672802,CN(C)Cc1cc(-c2ccccc2)ccc1O
2.656426057,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C
1.838347213,Cc1ccc(CCOC(=O)c2cccnc2)cc1
2.032642932,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
2.269450077,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1
1.817037114,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
5.237513019,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2
2.278483797,CN(C)C1=[S][Bi+3]23([S]=C([S-]->2)N(C)C)([S]=C([S-]->3)N(C)C)<-[S-]1
2.277554365,C#CC(C)N(C(=O)CCl)c1ccccc1
3.012281985,CCCCOC(CBr)c1ccccc1
3.012281985,CCC(C)OC(CBr)c1ccccc1
3.097991275,CCCCC(CC)COC(CBr)c1ccccc1
3.06687134,CCC(C)OC(CBr)c1cccc(Cl)c1
3.143294658,CCCCC(CC)COC(CBr)c1cccc(Cl)c1
3.184315447,CCCCC(CC)COC(CBr)c1ccc(Cl)c(Cl)c1
3.097991275,CCCCCOC(CBr)c1ccc(C(C)C)cc1
3.216396057,CCCCCCCCCCCCOC(CBr)c1ccc(C(C)C)cc1
3.169541598,CCCCCCCCOC(CBr)c1ccc(C(C)(C)C)cc1
3.201332658,CCCCCCc1ccc(C(CBr)OCC(CC)CCCC)cc1
3.169541598,CCCCCCCCc1ccc(C(CBr)OCCCC)cc1
3.114330704,CCCCOC(CBr)c1ccc(C2CCCC2)cc1
3.13266561,CCCCCOC(CBr)c1ccc(C2CCCC2)cc1
3.183438403,CCCCCCCCOC(CBr)c1ccc(C2CCCC2)cc1
3.183438403,CCCCC(CC)COC(CBr)c1ccc(C2CCCC2)cc1
3.150257712,CCCCCOC(CBr)c1ccc(C2CCCCC2)cc1
3.167164862,CCCCCCOC(CBr)c1ccc(C2CCCCC2)cc1
3.199124115,CCCCCCCCOC(CBr)c1ccc(C2CCCCC2)cc1
3.199124115,CCCCC(CC)COC(CBr)c1ccc(C2CCCCC2)cc1
3.199124115,CCCCC(CC)COC(CBr)c1cccc(C2CCCCC2)c1
3.096878048,CCCCC(CC)COC(C[n+]1ccccc1)c1ccccc1
3.065675301,CCC(C)OC(C[n+]1ccccc1)c1ccc(Cl)cc1
3.065675301,CCC(C)OC(C[n+]1ccccc1)c1cccc(Cl)c1
3.096878048,CCCCCOC(C[n+]1ccccc1)c1ccc(C(C)C)cc1
3.215548739,CCCCCCCCCCCCOC(C[n+]1ccccc1)c1ccc(C(C)C)cc1
3.166215726,CCCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCCC2)cc1
2.142874179,CC12CCC3(CCCC(C)(C)C3C1)OC2=O
1.621843834,CCCCCCCCCCCCO[PH](=O)OCCCCCCCCCCCC
1.546013574,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
4.515279984,CCCn1c(C)cc(OP(=S)(OCC)OCC)cc1=O
1.33074238,NS(=O)(=O)CCl
2.330606525,Cc1c(Cl)cccc1CC(Cl)C#N
3.06687134,CCC(C)OC(CBr)c1ccc(Cl)cc1
5.510820599,COP(=S)(OC)Oc1cc(C)n(C)c(=O)c1
4.688379571,CCOP(=S)(OCC)Oc1cc(C)n(C)c(=O)c1
3.889690432,CCN(CC)S(=O)(=O)c1ccc(OP(=S)(OC)OC)cc1Cl
2.5444608,O=c1[nH]c(=O)c2c(o1)CCCN2
2.363319919,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1
2.198770394,Cc1ccc(N)c(C)c1
1.930979546,Cc1cc(C)c(N)cc1C
2.21868818,Cc1cccc(NC(=O)c2cnc(N)s2)c1
1.771782137,Cc1nc(C)c(C(=O)Nc2ccccc2)s1
2.155639384,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1
3.612465217,O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O
3.124432489,c1ccc(C2(c3ccccc3)COC(c3ccccc3)(C3CCCCN3)OC2)cc1
3.171167883,COc1ccccc1OC1CCN(CCCC(=O)c2ccc(F)cc2)C1
3.568429711,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
0.77149929,CCCC(O)CCO
2.493097289,CN1CCN2c3ccccc3Cc3ccccc3C2C1
1.946056825,Cc1cccc(NC(=S)N(C)C)c1
4.710412666,CCOP(=O)(N=C1SCS1)OCC
2.429153865,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCc1cccc(CO)n1
2.081516527,Cc1cc(N=Nc2ccc(N)cc2)cc(C)c1O
2.192539893,N#CSCSc1nc2ccccc2s1
3.207296781,CC(O)CNC(C)(C)Cc1ccc(Cl)cc1
2.772566871,CC(O)CNC(C)(C)Cc1ccccc1
3.01022573,COc1ccccc1N1CCN(CCC(=O)c2ccc(N3CCOCC3)cc2)CC1
2.430758757,CC(N)CC(C)(C)N
5.331543738,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C2OC(C)(C)OC2C1O
2.737231553,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1
4.086463052,CC(N)=[Se]
2.928783442,CCN(CC)N=Nc1cccnc1
1.927376649,CCN(CCC(=O)OC)c1ccccc1
4.336219505,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1
1.422070871,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12
1.65753771,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O
2.780605306,Cc1nc(N)sc1C(=O)N(C(C)C)C(C)C
2.558414542,CCc1cccc(CC)c1NC(=O)c1sc(N)nc1C
1.679195697,CC(=O)Nc1cccc(N=Nc2ccc(N(C)C)cc2)c1
2.536837677,Cc1cc(C)c(NC(=O)c2sc(N)nc2C)c(C)c1
2.490174519,Cc1nc(N)sc1C(=O)NCc1ccccc1
4.2262631,CN(C)C(=O)Oc1ccccc1C1SCCS1
2.302170691,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
1.712382416,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1
1.725942244,CC(=O)OCCC1CCCCC1
3.208286213,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
1.707480191,O=c1[nH]oc2ccccc12
3.969011874,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
2.582671214,c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1
1.526893425,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl
2.840025261,CN=CNc1ccc(Cl)cc1C
2.478174911,Cc1cc(Cl)ccc1NC=O
3.112701333,CCCCCCC(O)C1C2=C(CC(C(O)C3CC=CC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(=O)OC2=O
2.925456185,CN1CC(CCN2CC=C(c3ccccc3)CC2)OC1=O
2.530050503,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
2.410357072,COP(=S)(OC)Oc1ccc(C#N)c(C)c1
2.180879711,Cc1cc2c(C(C)C)c(O)c(O)c(C=N)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(=O)c3c4[nH]c(oc1c2-3)c1c(=O)c(O)c(C(C)C)c2cc(C)c(-c3c(C)cc5c(C(C)C)c(O)c(O)c(C=O)c5c3O)c(o4)c2-1
1.882601855,Cc1cc(S(=O)(=O)O)cc(C)c1O
3.241388268,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
1.820487029,CCCP(=O)(O)OCC
4.443866908,CCOP(=S)(OCC)Oc1cc(Cl)c(SC)cc1Cl
2.050047081,CC(=O)OCCN(CCC#N)c1ccccc1
2.05933542,O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CCN(CP(=O)(O)O)CP(=O)(O)O
4.406084543,S=C1NCNCN1
3.102947968,CCSP(=O)(OC)SCC
3.204641038,O=P1(N(CCCl)CCCl)OCCCN1CCCl
2.667697818,CCOc1ccc(C2(c3ccc(OCC)cc3)CC2(Cl)Cl)cc1
2.334183669,C=CCOc1ccc(CC(=O)O)cc1Cl
2.726080597,C#CC(C)(C)NC(=O)C=Cc1cc(OC)c(OC)c(OC)c1
2.916971847,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21
2.967772478,COc1ccc2cc(C(C)C(=O)O)ccc2c1
2.547150511,COc1ccc(N2CCN(CCCN(C)C)CC2)cc1
2.37343882,CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1
3.306299393,CC1CSC(c2ccccc2OC(=O)N(C)C)S1
4.578874055,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1
3.894551007,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
4.70088968,COP(C)(=S)SCN1C(=O)c2ccccc2C1=O
2.300852377,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
1.700047165,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
3.059096143,Nc1nc(N)c2cc(N(Cc3ccc(Cl)c(Cl)c3)N=O)ccc2n1
2.95719366,COP(=S)(OC)SCC(=O)CNC(=O)Oc1cccc(C(C)C)c1
2.666132072,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
4.095446493,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1
3.762339111,CC1(C)C(C=C2CCCC2)C1C(=O)OCc1coc(Cc2ccccc2)c1
4.796178709,CCOP(=O)(OCC)SCn1nc(Cl)ccc1=O
3.97284131,CCOP(=S)(OCC)SCn1nc(Cl)ccc1=O
4.779205306,COP(=S)(OC)SCn1nc(Cl)ccc1=O
3.794269101,CCOP(=S)(OCC)Oc1cc(C)nc2ccccc12
1.471907503,S=c1scc(-c2ccccc2)n1N=Cc1ccccc1
1.576250395,CCC(CC(C)CC)=NO
3.170970157,CC(=O)Oc1ccc(-c2ccc(F)cc2)cc1C(=O)O
2.805001238,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
2.114074392,CC(C)(C)C(=O)C(Cl)Cl
3.821087541,COP(=O)(SC)SC
2.52366414,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1
5.045585328,C=CCn1c(C)cc(OP(=O)(OC)OC)cc1=O
5.424813712,NCCOCNc1ccccc1
1.84106883,N=C(N)C(O)c1ccc2c(c1)OCO2
2.45753897,CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccc(Cl)cc1
1.88886663,CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1
2.729054788,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1
4.441465324,CCOP(=O)(OCC)SCSP(=O)(OCC)OCC
2.564357251,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1
3.195291237,O=[Sn](C1CCCCC1)C1CCCCC1
1.814526896,O=[Sn](O)C1CCCCC1
3.746688677,CNC(=O)Oc1cccc2c1OC(C)(C)O2
3.977275365,CCC1(C)Oc2cccc(OC(=O)NC)c2O1
4.929132638,COP(=O)(OC)Oc1cc(C)n(C)c(=O)c1
1.635358598,CCOP(=S)(OCC)Oc1cc(C)n(CC)c(=O)c1
5.251785378,CCOP(=O)(OCC)Oc1cc(C)n(CC)c(=O)c1
6.401875936,CCN1CC(C)OC1=NP(=O)(OC)SC
3.146281464,CNC(=O)Oc1cccc2c1OC1(CCCCC1)O2
2.849720715,CNC(=O)Oc1cccc2c1OC(C)(C(C)(C)C)O2
4.420972864,CNC(=O)Oc1ccc(C)c2c1OC(C)(C)O2
3.347435903,CNC(=O)Oc1cccc2c1OC(C)O2
3.317294109,CNC(=O)Oc1cccc2c1OCO2
3.420008447,C#CCNC(=O)Oc1cccc2c1OC(C)(C)O2
2.822631777,C=CCNC(=O)Oc1cccc2c1OC(C)(C)O2
2.918529973,CC(=O)N(C)C(=O)Oc1cccc2c1OC(C)(C)O2
2.461328918,C#CCN(C(C)=O)C(=O)Oc1cccc2c1OC(C)(C)O2
2.804396509,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
1.468800592,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O
5.446417031,CN(C)P(=S)(Cl)n1ccnc1
2.16193756,O=C1CC(c2cccc(Br)c2)C(=O)N1
3.566419486,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1
2.268659862,S=c1[nH]c2cc(Cl)ccc2o1
1.231488029,O=C(O)C(F)(F)C(F)F
1.930084334,CCNc1nc(NC(C)C(C)C)nc(SC)n1
2.278179877,CC(C)Nc1nc(Cl)nc(NC2CC2)n1
3.702281799,CN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3C1C5
3.434568904,COc1ccc2c3c1OC1C([N-][N+]#N)CCC4C(C2)N(C)CCC341
3.472930642,CCC1(C)Oc2cccc(OC(=O)N(C)C(C)=O)c2O1
2.814939205,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
1.456929036,C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1
3.229151964,Cc1cccc(C)c1NC1=NCCCS1
2.066172516,CC(C)CCP(=O)(CCC(C)C)CCC(C)C
2.930322416,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
2.589521335,CC(C)(C)NCC(O)COc1ccccc1C#N
2.418717705,O=C(O)CCC(=O)Nc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1
2.384287688,Nc1ccc(S(=O)(=O)Nc2ccc(NC(=O)CCC(=O)O)cc2)cc1
2.702852925,CCCNc1nnc(-c2ccccc2)c2ccccc12
3.37710764,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C
4.943031285,CNC(=O)ON=C(SC)C(=O)N(C)C
2.146806271,CNC(=O)NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1
2.705070127,COc1cc2c(cc1OC)C1CC(=O)C(CCC#N)CN1CC2
1.903676125,CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1
2.253400678,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC
2.511084124,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C(F)(F)F
0.911893156,CCCCCCCCC=CCCCCCCOC(C)=O
2.135403415,CCC1(CC)C(=O)C=CN(CN2CCOCC2)C1=O
3.232649645,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OCc1ccccc1
5.41484304,Nc1cc(OCc2ccccc2)c(C(=O)NCCN2CCOCC2)cc1Cl
2.849535642,CCN1CCCC1CNC(=O)c1cc(Cl)cc(Cl)c1OCc1ccccc1
2.790779798,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OCc1ccccc1
2.02208689,O=S(=O)(O)c1cc(Nc2nc(Cl)nc(Nc3ccccc3)n2)c2c(O)c(N=Nc3ccccc3S(=O)(=O)O)c(S(=O)(=O)O)cc2c1
2.189001563,CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1
1.35164403,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1
2.193606981,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1
2.511326216,c1ccc(CC2CCNCC2)cc1
2.983929088,CCN1CCC(=C(c2ccccc2)c2ccccc2)C1
3.505037771,O=S(C(Cl)=CCl)C(Cl)=CCl
2.048766158,O=C(O)CCc1nc2ccccc2[nH]1
4.947378574,CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1
1.850876068,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1
2.765875224,CC(=O)OC(c1ccccc1)C1CCCCN1
4.018647011,OC(C1CO1)C(O)C1CO1
1.5817608,C=C(C)C(=O)OCCSCCCC
4.204562404,CC1=CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(O)C1=O
1.636237077,COC(=O)c1cccc(C)c1O
2.014400398,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
3.500622351,CN1CCOC(c2ccccc2)c2ccccc2C1
2.607647436,COC(=O)C1C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)NC2=C(C)C(OC(C)=O)=c3c(c(O)c(C)c4c3=C(OCO4)C(C)=CC(C)(O)C(O)C(C)C1O)C2=O
1.478173744,CC=CC(N)=O
2.010237653,O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)O)OC1CCCCC1
1.536369426,C=C(C)C(=O)OC[Si]12OCCN(CCO1)CCO2
4.043872912,CNC(=O)Oc1cccc(/N=C/N(C)C)c1
0.820211315,CCCCC(O)CCO
0.864006484,CCCCCC(O)CCO
0.903787013,CCCCCCC(O)CCO
1.488784018,CC(C)COCC(C)O
2.459843136,CC(C)=CCC(O)c1cc(O)c2c(c1O)C(=O)C=CC2=O
2.680567647,CN(C)N=Nc1ccc(I)cc1
2.709984905,CN(C)N=Nc1ccc(F)cc1
1.700336748,C=C(O)C(=O)NC1C=C(C)C=CC(O)CC=C(C)C=CC(OC(C)=O)CC2OC(=O)C1(C)C(=O)C2C
3.459068433,COc1ccc(SP(=S)(CCl)OC(C)C)cc1
1.644863634,CCC(=O)OCCOc1ccccc1
3.560814941,C#CCN(C)c1ccccc1OC(=O)NC
3.376829744,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1
2.139999917,CCOP(=O)(O)CCCl
3.416741027,COP(=O)(OC)OC1=C(Cl)C2C=CCC12
1.712368213,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
1.392645374,CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC
1.702283772,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1
3.405641568,O=C1CCC(C(=O)NC2CC2c2ccccc2)N1
2.306294796,CN(CCCO)CCC(c1ccccc1)c1ccccc1
2.956275932,OC1(c2ccc(Cl)c(Cl)c2)c2ccccc2C2=NCCN21
2.372099911,CC1Oc2ccccc2CC1N(C)C
3.049014301,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C
1.718694712,CCCCc1c(C)[nH]c(NCC)nc1=O
1.883419034,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1
1.887402151,C1COCCOCCNCCOCCOCCN1
4.234782942,CCCOP(=S)(CC)SCN1C(=O)c2ccccc2C1=O
3.967611213,CC(C)COP(C)(=S)SCN1C(=O)c2ccccc2C1=O
4.64754275,CCP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
4.371573145,CCOP(=S)(CC)SCN1C(=O)c2ccccc2C1=O
3.740111876,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1
2.74099196,CNC(=O)ON=C1CSCCSC1
2.955059204,OC1(c2ccc(C(F)(F)F)cc2)c2ccccc2C2=NCCN21
2.188997815,COc1cc(C(=O)OCCCNCCC(c2ccccc2)c2ccccc2)cc(OC)c1OC
1.852582584,c1ccc(P(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1
1.897755345,C=CC(C)(O)CCCCC
2.884412241,CNC(=S)NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1
2.43813685,O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1
1.914870497,CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1
3.037832122,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C
2.292675375,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1
1.871046218,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1
2.756934319,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
1.960792534,CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
1.624668166,O=C(NCCO)c1ccccc1O
1.527062499,CCCCC1C=C(C)CC(C)O1
1.931438394,CCOC(=O)N(c1cccc(C(=O)c2ccccc2)c1)S(=O)(=O)C(F)(F)F
3.537918969,COc1ccc(C(OC)C2CCCCC2N2CCCCC2)cc1
3.880452459,CN(C)CCn1c2ccccc2c(=O)c2c([N+](=O)[O-])cccc21
3.785647629,CN(C)CCCn1c2ccccc2c(=O)c2c([N+](=O)[O-])cccc21
4.070792682,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O
2.959069863,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2
2.191659174,Cc1cc(F)ccc1NC(=O)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O
3.296255269,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)c(C)c2)cc1C
1.860206201,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1
2.778290697,O=C(CF)NCc1ccc(Br)cc1
2.203812503,Cc1cccc(C)c1N(COCC(C)C)C(=O)CCl
3.762367921,COP(=N)(S)Oc1ccccc1C(=O)OC(C)C
1.413147598,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1
2.772649668,CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCCNC(=N)N
2.394655503,CN1Cc2ccccc2C2CCc3ccccc3C21
1.731664498,O=S(=O)(CCl)c1ccc(Br)cc1
2.922029986,CCOP(=S)(CCl)Sc1ccc(C)cc1
4.194186039,CC(C)OP(=S)(CCl)Sc1ccc(Br)cc1
1.912593803,CC(C)(CNc1ccc(N=O)cc1)[N+](=O)[O-]
1.550850875,CCCCC(CC)COC(=O)Cl
1.688004314,CC(C)(C)C(=O)COc1ccc(Cl)cc1
2.160886517,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)no1
2.950674741,CN1Cc2c(N)cccc2C(c2ccccc2)C1
1.742994182,CC(C)c1cccc(C(C)C)c1N
2.184065542,CCc1cccc(C)c1N
2.202431643,CCNc1nc(Nc2ccccc2)nc(Nc2ccc(C=Cc3ccc(Nc4nc(NCC)nc(Nc5ccccc5)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1
1.980862232,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1
2.481308762,CN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1
2.538879086,CCCCCCCCCCCCN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1
3.67715623,CCN(CC)C(=O)N1CCN(CC(=O)N/N=C\c2ccc([N+](=O)[O-])o2)CC1
2.96554975,CC(=O)N1CCN(CC(=O)N/N=C\c2ccc([N+](=O)[O-])o2)CC1
2.972005247,O=C(CN1CCNCC1)N/N=C/c1ccc([N+](=O)[O-])o1
3.013295171,CN1CCN(CCC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1
3.330666249,O=C(CN1CCN(CCc2ccccc2)CC1)N/N=C\c1ccc([N+](=O)[O-])o1
2.472455117,CC(O)(CC(=O)O)c1ccc(C2CCCCC2)c(Cl)c1
2.915843099,CC(C(=O)O)c1ccc(C2CCCCC2)cc1
1.981388025,O=C(OC1CC2NC(C1)C1OC21)C(CO)c1ccccc1
1.771013002,CCOC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1C
3.260823131,N#CSCC(Cl)SC#N
1.160904508,CC1=C(C(=O)Nc2ccccc2)CCCO1
1.193092226,Cc1occc1C(=O)Nc1ccccc1
2.440340108,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1
3.132381377,CC(=O)Nc1ccc(Cc2ccccn2)c([N+](=O)[O-])c1
1.88120961,COC(=NC#N)OC
2.10940048,OC(CCl)COCCCCCOCC(O)CCl
2.2865024,CCN(CC)CCNC(=O)COc1cc(OC)c(OC)c(OC)c1
1.806756389,CC(O)COC(C)COC(C)CO
2.029980016,CNC(=O)Nc1nnc(C(C)(C)C)s1
2.802586288,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC
1.615497645,CCC(C)C(=O)OCCc1ccccc1
1.673268873,CC(C)(Oc1ccc(Cl)cc1)C(=O)O[Al](O)OC(=O)C(C)(C)Oc1ccc(Cl)cc1
3.726299925,CCP(=S)(OCC(C)C)Sc1ccc(Cl)cc1
1.655745254,CCCCCC1C(=O)CCC1CC(=O)OC
2.473285469,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1
1.218157237,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O
1.474665956,CCCOC(=O)C1COc2ccccc2O1
1.83304997,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O
4.525433553,CCOP(=S)(OCC)SCCl
2.024493877,CC(=O)n1c(=O)oc2ccc(Cl)cc21
3.630029486,Oc1cc2[nH]c(C(F)(F)F)nc2cc1Cl
3.66958136,Oc1c(Cl)cc2nc(C(F)(F)F)[nH]c2c1Cl
3.525817565,COP(=O)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1
2.369654156,C=C(C)C(=O)CC
1.652761579,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1
4.635902559,COc1cc2c(OC3OCC(OC)C(OC)C3O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3
2.339332168,CC(C)N1C(=O)c2ccccc2NS1(=O)=O
1.735159593,CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21
1.756609232,C1CC2OC2CC1C1CO1
2.768763518,CC(C)CCCCCOC(=O)CS
