mouse_oral_LD50_(?log(mol/kg)),canonical_smiles
4.521979508,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O
2.255023921,O=C1C(=Cc2ccc(Cl)cc2)NC(=S)N1c1ccccc1[N+](=O)[O-]
2.249656877,COc1ccccc1C=C1NC(=S)N(c2ccccc2[N+](=O)[O-])C1=O
3.16496876,CCN(CC)CCOC(=O)c1ccccc1NCC(O)CN(CC)CC
2.713280485,CON=C1CCC2C3CC=C4CC(OCCN(C)C)CCC4(C)C3CCC12C
3.855588071,COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O
3.043250906,c1ccc(CCN2COc3c(cccc3Oc3ccccc3)C2)cc1
3.097451675,COc1cccc2c1OCN(CCc1ccc(OCc3ccccc3)cc1)C2
2.99615253,COc1cc(C=O)cc2c1OCN(CCc1ccccc1)C2
3.016170854,COc1cc(C(C)=O)cc2c1OCN(CCc1ccccc1)C2
2.953186051,COc1cccc2c1OCN(C(C)c1ccccc1)C2
2.894550504,COc1cccc(CNC2CCCCC2)c1O
2.113418668,O=C(Nc1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
2.148427898,O=C(Nc1ccc(Cl)cc1)N1CC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)=N1
2.591414129,CCCCNC(=O)N1CC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)=N1
2.647242095,O=C(Nc1cccc(C(F)(F)F)c1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
2.647242095,O=C(Nc1ccc(C(F)(F)F)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
2.603002473,N#Cc1ccc(NC(=O)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)cc1
1.813639358,CCSC(C)=O
2.899444297,CC1(C)OC(C)(C)c2c1nnc(-c1ccc([N+](=O)[O-])cc1)[n+]2O
4.151314225,CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC
2.42644449,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1
2.438187807,COC(=O)c1[nH]c(-c2ccccc2)c(N)c1C(=O)OC
2.362231703,CCOC(=O)c1c[nH]c(-c2ccccc2)c1N
2.964322499,CC(=O)c1c(N)c[nH]c1C
2.330957316,CC(=O)c1c(C)[nH]c(-c2ccccc2)c1N
2.441442182,Cc1[nH]c(-c2ccccc2)c(N)c1C(=O)c1ccccc1
2.418818159,Nc1c(C(=O)c2ccccc2)c[nH]c1-c1ccccc1
2.903612997,Cc1[nH]cc(N)c1C(=O)c1ccccc1
2.360371856,CNC(=O)c1c(C)[nH]c(-c2ccccc2)c1N
2.243511792,CN1N=CNc2ccccc2C1=O
2.852788932,CNCC12CC3CC(CC(C3)C1Cl)C2
2.747061658,CN1CCN(CC23CC4CC(CC(C4)C2Br)C3)CC1
2.81482778,CN1CCN(CC23CC4CC(CC(C4)C2O)C3)CC1
2.400107506,NC1C2CCC3CC(C2)CC31
2.612915258,CNC1C2CCC3CC(C2)CC31
3.092663073,c1ccc(CNC2C3CCC4CC(C3)CC42)cc1
2.512564335,OCCNC1C2CCC3CC(C2)CC31
2.942139268,CNCC12CC3CC(CC(C3)C1Br)C2
2.405562115,NCCCNCCSP(=O)(O)O
2.681015587,CN(CC(=O)NC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1
2.604111523,CC(C)CC(N)C(=O)NC(=O)CNc1ccc(Cl)cc1C(=O)c1ccccc1
2.685188893,CN(CC(=O)NC(=O)C(N)Cc1ccccc1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
2.653152674,CN(CC(=O)NC(=O)C(N)Cc1ccccc1)c1ccc(Cl)cc1C(=O)c1ccccc1
2.577265402,CN(CC(=O)NC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1F
2.664996223,CN(C(=O)CNC(=O)CN1CCCCC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
2.653565596,CCN(CC)CC(=O)NC(=O)CN(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
2.770055566,CN(C(=O)CNC(=O)CN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
2.625633422,CN(C)CC(=O)NC(=O)CN(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
2.610963425,CNCC(=O)NC(=O)CN(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
2.731961663,CN(C(=O)CNC(=O)CN1CCN(c2ccccc2)CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
2.678875137,CN1CCN(CC(=O)NCC(=O)N(C)c2ccc(Cl)cc2C(=O)c2ccccc2Cl)CC1
2.764762769,CC(C)NCC(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
2.697586747,CN(CC(=O)N(CCc1ccccc1)C(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
2.070892969,CC(CC1CCCCC1)NCCC(c1ccccc1)c1ccccc1
2.999473833,c1ccc(C2CCC(NCCC(c3ccccc3)c3ccccc3)CC2)cc1
2.003257306,CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
2.369891211,Nc1ccc(C(F)(F)F)cc1NC(=O)c1cccnc1
2.369891211,Nc1ccc(C(F)(F)F)c(NC(=O)c2cccnc2)c1
3.314005076,CCC(C)CCC(O)CC(=O)NC(CCN)C(=O)NC1CCNC(=O)C(CC(C)C)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O
2.917768002,CCC1(c2cccc(O)c2)CCCCN(C)C1
1.674170434,O=C(O)c1ccccc1S(=O)CCN1CCOCC1
2.792665956,O=S(CCN1CCCC1)c1ccccc1
2.301616597,CCOC(=O)N1CCN(CCS(=O)c2ccccc2)CC1
2.326246845,O=S(CCN1CCOCC1)c1cccc(C(F)(F)F)c1
1.926628794,Cc1cccc(S(=O)CCN2CCOCC2)c1
2.171879153,Cc1cccc(S(=O)CCN2CCOCC2)c1C
2.579698392,O=C(c1ccc(Cl)cc1)n1c(S(=O)CCN2CCOCC2)nc2ccccc21
1.352583814,Nc1nc(=O)c2ncn(COCCO)c2[nH]1
2.339392444,CC(=O)CCc1ccc(OC2OC(COC(=O)c3cc(O)c(O)c(O)c3)C(O)C(O)C2O)cc1
1.803817361,Clc1cccc(C2CCCCC2)c1Cl
2.530043256,CC(C)NCC(O)COc1ccccc1C1CCCCC1
2.469839682,COC(=O)c1cscc1S(N)(=O)=O
2.441395555,NS(=O)(=O)c1cscc1C(=O)O
2.469839682,COC(=O)c1sccc1S(N)(=O)=O
2.441395555,NS(=O)(=O)c1ccsc1C(=O)O
2.399310041,CN(C)CCC(=O)c1ccc2c(c1)oc(=O)n2C
2.806702924,Cn1c(=O)oc2cc(C(=O)CCN3CCCCC3)ccc21
2.082664218,Cn1c(=O)oc2cc(C(=O)CCN3CCOCC3)ccc21
2.08402117,CN1CCN(CCC(=O)c2ccc3c(c2)oc(=O)n3C)CC1
2.608515846,CCC1(C)NC(=S)N(c2ccc(Cl)cc2)N1
2.584020544,CC1(C)NC(=S)N(c2cccc(Cl)c2)N1
2.362718778,CN1NC(C)(C)NC1=S
2.517262943,CN1NC(C)(c2ccccc2)NC1=S
2.545697772,Cc1ccc(N2NC(C)(C)NC2=S)cc1
2.477009641,CCOc1cc(OP(=O)(OC)OC)nc(CC)n1
1.922808189,CCOC(=O)Cc1nc(-c2ccc(Cl)cc2)oc1OCC
1.740867757,CC(C(=O)O)c1ccc(N)cc1
2.874225456,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c([N-][N+]#N)c1[N+](=O)[O-]
2.000477461,N#CCC(=O)c1ccc(N)cc1
2.431762489,NC(=O)c1[nH]c(-c2ccccc2)c2[nH]c(=O)[nH]c(=O)c12
2.678143103,Cc1nc(N)nc2c(-c3ccccc3)[nH]c(C)c12
2.378973615,O=C(NNC1OC(C(=O)O)C(O)C(O)C1O)c1ccncc1
2.74945539,COc1cccc(Cc2cnc(N)nc2N)c1
1.523116673,CCCCCCCCCc1ccc(O)c(C(CCCCC)N=O)c1
2.972133383,CC(C(=O)N(C)C)c1cccc(C(=O)c2ccccc2)c1
2.463044466,CC(C)Cc1ccc(C(C)C(=O)NC2=NCCS2)cc1
2.982898095,CC(C)Cc1ccc(C(C)C(=O)Nc2nccs2)cc1
1.877958873,O=C(O)CCCNC(=O)CCCCC1CCSS1
3.510027239,NC1C=CC=C(C(=O)O)C1
2.785114612,C=CCOc1ccc(N)cc1C(=O)NC1CCCCC1
2.920190333,C=CCNC(=O)c1cc(N)cc(C)c1OCC=C
4.390126894,CC(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C)(C)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(C)(C)C(=O)NC(C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CO)Cc1ccccc1)C(C)C)C(C)C
3.139366862,O=C(c1ccc(F)cc1)N1CCCCC1CCN1CCN(c2ccc(F)cc2)CC1
3.172624334,O=C(c1ccc(Cl)cc1)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1
3.12004939,O=C(c1ccccc1)N1CCCCC1CCN1CCN(c2ccc(F)cc2)CC1
3.15631387,O=C(c1ccc(Cl)cc1)N1CCCCC1CCN1CCN(c2ccc(F)cc2)CC1
3.135184615,O=C(Cc1ccccc1)N1CCCCC1CCN1CCN(c2ccc(F)cc2)CC1
3.172624334,O=C(c1ccc(Cl)cc1)N1CCCCC1CCN1CCN(c2ccc(Cl)cc2)CC1
3.15631387,O=C(c1ccc(F)cc1)N1CCCCC1CCN1CCN(c2ccc(Cl)cc2)CC1
3.137751716,O=C(c1ccccc1)N1CCCCC1CCN1CCN(c2ccc(Cl)cc2)CC1
3.151827299,COc1ccc(C(=O)N2CCCCC2CCN2CCN(c3ccc(F)cc3)CC2)cc1
3.172624334,O=C(c1ccc(Cl)cc1)N1CCCCC1CCN1CCN(c2cccc(Cl)c2)CC1
3.137751716,O=C(c1ccccc1)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1
3.15631387,O=C(c1ccc(F)cc1)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1
3.15631387,O=C(c1ccc(Cl)cc1)N1CCC(CCN2CCN(c3ccc(F)cc3)CC2)CC1
3.139366862,O=C(c1ccc(F)cc1)N1CCC(CCN2CCN(c3ccc(F)cc3)CC2)CC1
3.151827299,COc1ccc(C(=O)N2CCC(CCN3CCN(c4ccc(F)cc4)CC3)CC2)cc1
2.952899914,O=C(CN1CCCCC1)Nc1ccc(Cc2ccc(NC(=O)CN3CCCCC3)cc2)cc1
2.153013505,CCCOc1ccccc1C(N)=O
3.169274163,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12
2.775917358,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
2.726605037,CCC12CCCN3CCc4c(n(c5ccccc45)C(C(N)=O)C1)C32
3.098112391,CCC12CCCN3CCc4c(n(c5ccccc45)C(C(=O)NC4CC4)C1)C32
2.723123872,COc1ccc(-c2nnc(N(CCO)CCO)nc2-c2ccc(OC)cc2)cc1
2.717642769,COc1ccc(-c2nnc(N3CCN(C)CC3)nc2-c2ccc(OC)cc2)cc1
3.195482073,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC
3.29872939,CN1CCN(C2=Nc3ccccc3Nc3cscc32)CC1
2.851851276,c1ccc2c(c1)N=C(N1CCNCC1)c1cscc1N2
3.647200345,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3cscc32)CC1
1.651292555,CC(C)(C)C(=O)Oc1ccc(OC(=O)C(C)(C)C)c(S(=O)(=O)O)c1
1.866706659,O=C(Oc1ccc(O)c(S(=O)(=O)O)c1)c1ccccc1
2.286059945,CC(C)(C)c1ccc(S(=O)(=O)c2cc(O)c(S(=O)(=O)O)cc2O)cc1
2.095653956,Cc1ccc(S(=O)(=O)Oc2cc(S(=O)(=O)O)c(O)cc2S(=O)(=O)c2ccc(C)cc2)cc1
1.886929029,Cc1ccc(S(=O)(=O)Oc2ccc(O)c(C(=O)O)c2)cc1
1.577411367,CCN(CC)S(=O)(=O)c1cc(C(=O)Oc2ccccc2)ccc1C(=O)Oc1ccccc1
1.713964061,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O
3.195703207,C=CCNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1
2.597133067,CSc1c(Cl)nc(NC2CCCCC2)nc1N1CCN(C)CC1
2.758316284,CCCCCNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1
2.599585924,CCCCCCNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1
2.840844234,CSc1c(Cl)nc(NCc2ccccc2)nc1N1CCN(C)CC1
2.669033665,CCCCN1CCN(c2nc(N(C)Cc3ccccc3)nc(Cl)c2SC)CC1
2.808396673,CCCCN1CCN(c2nc(N3CCOCC3)nc(Cl)c2SC)CC1
3.198483884,CCCNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1
3.166201114,CCCCNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1
2.885083528,COc1ccc(Nc2nc(Cl)c(SC)c(N3CCN(C)CC3)n2)cc1
2.08856995,CC(c1ccccc1)N1C(=O)CCSC1=S
1.517619425,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1
2.846221858,CC(OCCN1CCCCCC1)(c1ccccc1)c1ccc(Cl)cc1
3.261471042,Brc1c(NC2=NCCN2)ccc2nccnc12
3.055365459,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
2.662532637,NCCC1C2CC3CC(C2)CC1C3
3.343971531,Cc1ccc2c(c1)CC(N1CCN(CCN3CCOC3=O)CC1)c1cc(F)ccc1S2
2.71296435,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C
2.022778411,COC(=O)C(Cc1ccc(CC(=O)O)c(CC(=O)O)c1)NC(=O)C(N)Cc1ccc(CC(=O)O)c(CC(=O)O)c1
2.073583949,C#CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC
2.595349595,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOC)C1c1ccccc1Cl
2.149661395,C=CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc(C(F)(F)F)c1
3.234712116,C#CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1F
2.097895611,C=CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc(Cl)c1
2.090395622,C#CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1OC
2.137200034,C#CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(CCC(=O)O)cc1
1.931945479,CCOC(=O)CC(C)(C)C(Cl)C=C(Cl)Cl
2.463579467,COc1ccc(C(c2ccc(OC)cc2)C(C)Cl)cc1
2.522275961,CCCOc1ccc(C(c2ccc(OCC)cc2)C(C)Cl)cc1
2.494784699,CCCOc1ccc(C(c2ccc(OCC)cc2)C(C)C)cc1
2.484039184,COc1ccc(C(c2ccc(OC)cc2)C(C)(C)Cl)cc1
2.072453942,CC(C)c1ccc(C2(C)OCC(CO)O2)cc1
2.026688488,CC1COC(C)(c2ccc(Cl)cc2)O1
2.164844877,O=C(OCC1COC2(CCCCC2)O1)c1ccccc1O
2.188082965,O=C(OCC1CSC2(CCCCC2)O1)c1ccccc1O
1.965825603,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
2.719778612,COP1(=S)Oc2ccccc2-c2ccccc21
1.79906196,CN1CCN(C2=NS(=O)(=O)c3cc(Cl)ccc3N2)CC1
2.4508447,CC(C(=O)NC(c1ccccc1)c1ccccc1)N(C)C
2.526957965,CC(C)(C(=O)NC(c1ccccc1)c1ccccc1)N1CCCCC1
2.511171872,CCCN(CCC)CC(=O)NC(c1ccccc1)c1ccccc1
2.511171872,CC(C)N(CC(=O)NC(c1ccccc1)c1ccccc1)C(C)C
2.547186225,CCCCN(CCCC)CC(=O)NC(c1ccccc1)c1ccccc1
3.430238934,CCC(C)CCCCC(=O)NC1C(=O)NC(CCN)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(C(C)CC)C(=O)NC(CCN)C(=O)NC(Cc2ccccc2)C(=O)OC1C
1.687799382,CCCCc1cn(-c2ccccc2)n(-c2ccccc2)c1=O
1.755853267,O=C1OC(CBr)CC12CC(CBr)OC2=O
2.036678123,CCN(CC)CC1CC2(CC(CN(CC)CC)OC2=O)C(=O)O1
1.766485967,O=C1OC(CN2CCCCC2)CC12CC(CN1CCCCC1)OC2=O
2.072376135,O=C1OC(CN2CCOCC2)CC12CC(CN1CCOCC1)OC2=O
2.240468122,CCCC(=O)c1ccc(OC(C)(C)C(=O)OCC)cc1
2.261820252,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)C(C)C)cc1
3.064995283,CC(C)(Oc1ccc(C(=O)C2CCCCC2)cc1)C(=O)O
2.256163475,O=CNC(N1CCOCC1)C(Cl)(Cl)Cl
2.069185401,O=C1CC(c2cccc(Br)c2)C(=O)N1CN1CCOCC1
2.334229558,CNCCCC12CC(c3ccccc31)c1ccccc12
2.477857615,NC12CCCC3CC(CCC31)C2
1.200274122,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
1.866880437,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl
2.622669845,ClCC1CCCN1Cc1ccccc1
2.69432084,CC(=O)c1ccccc1OCCN1CCCCC1
2.523324008,CCC(COCCOc1c(I)cc(I)c(NC(C)=O)c1I)C(=O)O
1.580539525,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
2.426951357,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1
2.096383329,Cc1cc(C(=O)O)c(C)n1-c1ccc(Cl)cc1
2.852519344,CC1OC2CC(=O)OC2C2=C1C(=O)c1cc(C3CC(N(C)C)C(O)C(C)O3)ccc1C2=O
2.194987474,CC(C(=O)O)c1ccc2c(c1)CC(c1ccccc1)C2
1.088600327,CCCCCCOC(=O)C(=O)N(CC)CC
1.024498161,CCCCCCCOC(=O)C(=O)N(CC)CC
1.20644469,CCCCCCCCOC(=O)C(=O)N(CC)CC
1.132581448,CCCCCCCCCOC(=O)C(=O)N(CC)CC
1.664476243,CC1=C(C(C)C)CC=CC1
2.46083807,CCc1ccc(C(=O)c2ccccc2)c(C(=O)O)c1
2.474005082,Cc1cccc(C)c1NCC(=O)N1CCCC1
2.682405703,CN1CCc2c1n(CC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1c2=O
1.754762553,O=C1NC(=O)C(c2ccc(O)cc2)(c2ccc(O)cc2)N1
1.609377131,Cc1ccc(C(c2ccc(C)c(C)c2)C(Cl)(Cl)Cl)cc1C
2.198996277,Cc1cc(CC(=O)O)c(C)n1-c1ccccc1
1.982439977,Cc1ccc(CC(=O)O)n1-c1ccc(Cl)cc1
1.912537342,COc1ccc(-n2c(C)ccc2CC(=O)O)cc1
1.714594243,Cc1ccc(CC(=O)O)n1-c1ccc(F)cc1
2.289192427,Cc1cc(CC(N)=O)c(C)n1-c1ccc(Cl)cc1
1.987931288,Cc1cc(C(C)(C)C(=O)O)c(C)n1-c1ccc(Cl)cc1
2.257862321,CC=C(C(=O)NC(N)=O)C(C)C
2.565706178,CCN(CC)c1nc(C=Cc2ccccc2Cl)nc2ccc(OC)cc12
2.577987853,CCN(CC)c1nc(C=Cc2ccc([N+](=O)[O-])cc2)nc2ccc(OC)cc12
2.666126565,CCN(CC)CCCC(C)Nc1nc(C=Cc2ccc([N+](=O)[O-])cc2)nc2ccc(OC)cc12
2.594642336,CNc1c(Cl)cc(C(=O)NC2CC2)cc1Cl
2.172167161,CCCCOc1ccccc1C(N)=O
1.724718481,CCCCCCCCOc1ccccc1C(N)=O
2.474157966,CC(C)CCNC(=O)OCCCl
2.220996214,CCCCNC(=O)OCCCl
2.598006196,CC(C)C(O)(C(=O)OCCCN(C)C)c1ccccc1
2.328424458,CCCCCCCN(CCCCCCC)Cc1ccccc1O
2.267096601,CCCCCN(CCCCC)Cc1cccc(C)c1O
1.964385358,CCCCOc1ccc(NC(=O)N2CCCCC2)cc1
2.953704133,O=C(CO)C1CCC2C1CCC1C3CC(N4CCCC4)CCC3CCC12
2.347124131,O=C(Nc1ccc([N+](=O)[O-])cc1)OCCCl
2.195079389,O=C(NCCCN1CCOCC1)OCCCl
2.270484738,CC(C)OCCCNC(=O)OCCCl
2.260201527,C=C=CC(C)C(=O)OCC
2.783452068,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1
3.007802625,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21
2.802721792,CC(C(=O)NC1CC1)=C(C)c1ccc(F)cc1
2.832322962,CC(C(=O)NC1CC1)=C(C)c1ccc(Cl)cc1
2.929040236,CC(C(=O)NC1CC1)=C(C)c1ccc(Br)cc1
2.765828685,C=CCNC(=O)C(C)=C(C)c1ccc(F)cc1
2.769853594,C=CCNC(=O)C(C)=C(C)c1ccc(Cl)cc1
2.690479608,C=CCNC(=O)C(C)=C(C)c1ccc(Br)cc1
2.582296364,C=CCNC(=O)C(C)=C(C)c1ccc(C)cc1
2.706680807,C=CCNC(=O)C(C)=C(C)c1cc(OC)c(OC)c(OC)c1
2.983908059,C#CCNC(=O)C(C)=C(C)c1ccc(F)cc1
3.247841801,C#CCNC(=O)C(C)=C(C)c1ccc(Cl)cc1
2.988523284,C#CCNC(=O)C(C)=C(C)c1ccc(Br)cc1
2.782985448,C#CCNC(=O)C(C)=C(C)c1cc(OC)c(OC)c(OC)c1
2.736523983,COc1ccc(C(C)=C(C)C(=O)NC2CC2)cc1
2.787676505,C=CCNC(=O)C(C)=C(C)c1ccc(OC)cc1
2.337011757,CC(C)(C)N/C(=N\C#N)Nc1cccnc1
2.389750659,CCC(C)(CC)N/C(=N\c1cccnc1)NC#N
2.389750659,CCCC(C)(C)N/C(=N\c1cccnc1)NC#N
2.413897974,CCC(CC)(CC)N/C(=N\c1cccnc1)NC#N
2.364181266,CCC(C)(C)N/C(=N\C#N)Nc1cccnc1
2.364181266,CC(C)(C)CN/C(=N\c1cccnc1)NC#N
2.586030015,CCC(CC)N/C(=N\C#N)Nc1cccnc1
2.337011757,CCCCN/C(=N/c1cccnc1)NC#N
2.337011757,CCC(C)N/C(=N\c1cccnc1)NC#N
2.364181266,CCCCCN/C(=N\c1cccnc1)NC#N
2.360379432,CC1(N/C(=N\c2cccnc2)NC#N)CCC1
2.389750659,CC(C)C(C)(C)N=C(NC#N)Nc1cccnc1
2.389750659,CC(N/C(=N/C#N)Nc1cccnc1)C(C)(C)C
2.436773094,CC(C)(C)CC(C)(C)N=C(NC#N)Nc1cccnc1
2.693392748,CC(C)(C)N/C(=N\C#N)Nc1cncc(Br)c1
2.791167637,COc1ccc(N/C(=N/C#N)NC(C)(C)C)cn1
2.400919448,CC(C)(C)N/C(=N/c1cccnc1Cl)NC#N
2.558860507,CC(C)(C)N/C(=N\C#N)Nc1ccccn1
2.375235509,N#CN/C(=N/c1cccnc1)Nc1ccccc1
2.308028418,CCCN/C(=N\c1cccnc1)NC#N
2.303699202,N#CN/C(=N/c1cccnc1)NC1CC1
2.337011757,CC(C)CN/C(=N\c1cccnc1)NC#N
2.364181266,CC(C)CCN/C(=N\c1cccnc1)NC#N
2.360379432,N#C/N=C(/Nc1cccnc1)NC1CCCC1
2.386167098,N#CN/C(=N/c1cccnc1)NC1CCCCC1
2.413897974,CCCCCCCN/C(=N\c1cccnc1)NC#N
2.436773094,CCCCC(CC)CN/C(=N\c1cccnc1)NC#N
2.332963336,C=C(C)CN/C(=N\C#N)Nc1cccnc1
2.400180391,N#CN/C(=N/c1cccnc1)NCc1ccccc1
2.423769989,N#CN/C(=N/c1cccnc1)NCCc1ccccc1
2.337011757,CC(C)(C)N/C(=N\c1ccncc1)NC#N
2.586030015,CCC(C)(C)N/C(=N\C#N)Nc1ccncc1
3.06315127,CCC(CC)N/C(=N/C#N)Nc1ccncc1
2.774853443,CC(N/C(=N\c1ccncc1)NC#N)C(C)(C)C
2.413897974,CC(C)CC(C)(C)N=C(NC#N)Nc1ccncc1
2.413897974,CCC(CC)(CC)N/C(=N\c1ccncc1)NC#N
2.436773094,CC(C)(C)CC(C)(C)N=C(NC#N)Nc1ccncc1
2.436773094,CC(C)CCCC(C)N/C(=N\c1ccncc1)NC#N
2.655407383,N#C/N=C(/Nc1ccncc1)NC1CCCCCCC1
2.586030015,CC(C)(C)CN/C(=N\c1ccncc1)NC#N
2.622029141,N#C/N=C(\NCc1ccccc1)Nc1ccncc1
2.413897974,Cc1cc(C)c(/N=C(/NC#N)NC(C)(C)C)c(C)n1
2.533683107,CCC(C)(C)N/C(=N\C#N)Nc1c(C)cc(C)nc1C
2.427057446,CC(C)(C)N/C(=N\c1cnc2ccccc2c1)NC#N
3.298699225,CC(CNc1c2ccccc2nc2ccccc12)NCC(O)COc1cccc2ccccc12
2.820405364,CCN1CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
2.526845659,NNCCOc1ccc(O)cc1
2.413897974,CC(C)CC(C)(C)N=C(NC#N)Nc1cccnc1
3.471682791,COc1nn(-c2ccccc2OC)c(=O)o1
1.647893961,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
2.423745693,Cn1c(C(C)(C)O)cnc1[N+](=O)[O-]
2.072131126,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
2.961018343,Cc1cccc(C)c1NC(=O)CN(C)CCN(C)CCCC(c1ccc(F)cc1)c1ccc(F)cc1
3.042822813,Cc1cccc(C)c1NC(=O)CN(C)CCCN(C)CCCC(c1ccc(F)cc1)c1ccc(F)cc1
2.566303361,NC(=O)OC(CCl)Cc1ccccc1
2.519019007,COc1cc(C(=O)Nc2ccc(N(C)C)cc2)cc(OC)c1OC
2.730086025,CN1CCCCC1C(CO)(c1ccccc1)c1ccccc1
2.131551943,CCOC(=O)C(N)Cc1ccc(OCCN(CC)CC)c(OC)c1
2.086902952,CCOC(=O)C(N)Cc1ccc(OCCCN2CCOCC2)c(OC)c1
2.862710847,CCOC(=O)C(N)Cc1ccc(OCCCN2CCCC2)c(OCC)c1
3.099324647,Nc1c(Cl)cc(C(=O)NC2CC2)cc1Cl
